query_index,score,submission.score,arousal,valence,dataset,artist_name,song_name,n_words,submission.n_comments,min.anger,min.anticipation,min.disgust,min.fear,min.joy,min.negative,min.positive,min.sadness,min.surprise,min.trust,max.anger,max.anticipation,max.disgust,max.fear,max.joy,max.negative,max.positive,max.sadness,max.surprise,max.trust,mean.anger,mean.anticipation,mean.disgust,mean.fear,mean.joy,mean.negative,mean.positive,mean.sadness,mean.surprise,mean.trust,std.anger,std.anticipation,std.disgust,std.fear,std.joy,std.negative,std.positive,std.sadness,std.surprise,std.trust
1102,1.7857142857142858,15.714285714285714,0.143213333,0.082546667,AMG1608,The Searchers,Needles and Pins,310,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.015151515151515152,0.10606060606060606,0.0,0.015151515151515152,0.06060606060606061,0.06060606060606061,0.13636363636363635,0.030303030303030304,0.015151515151515152,0.09090909090909091,0.12309149097933272,0.31027471097463977,0.0,0.12309149097933272,0.24043472671155017,0.24043472671155017,0.34580401903450975,0.1727334068350122,0.12309149097933272,0.2896827297511605
1103,5.115606936416185,1739.7225433526012,0.363433333,0.174466667,AMG1608,Blondie,Rapture,2303,315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07067669172932331,0.09172932330827067,0.03609022556390978,0.058646616541353384,0.10977443609022557,0.10676691729323308,0.21203007518796993,0.07518796992481203,0.03458646616541353,0.13082706766917293,0.25647692857770527,0.28886074332353806,0.18665506242536073,0.23513896799426603,0.31284370536109,0.30904913651942845,0.40905371145261227,0.26389289512228853,0.18286751771002674,0.33746495827184575
1104,1.7,7.1,-0.13538,0.15112,AMG1608,The Auteurs,Show Girl,145,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07692307692307693,0.15384615384615385,0.02564102564102564,0.05128205128205128,0.15384615384615385,0.1282051282051282,0.15384615384615385,0.02564102564102564,0.10256410256410256,0.1282051282051282,0.2699527623995085,0.36551776819519566,0.16012815380508716,0.22345586503095896,0.36551776819519566,0.3386884284293705,0.36551776819519566,0.16012815380508713,0.3073547406047282,0.3386884284293705
1105,1.1666666666666667,5.666666666666667,0.6372,0.288466667,AMG1608,Eddie & the Hot Rods,Teenage Depression,38,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.0,0.23076923076923078,0.2773500981126146,0.2773500981126146,0.2773500981126146,0.2773500981126146,0.2773500981126146,0.2773500981126146,0.3755338080994054,0.2773500981126146,0.0,0.4385290096535146
1106,1.0,2.0,-0.498153333,0.05494,AMG1608,Frank Sinatra,Nancy (With the Laughing Face),16,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.5773502691896257,0.5,0.0,0.0
1107,2.3333333333333335,9.333333333333334,0.31036,-0.025706667,AMG1608,Blue Cheer,Out of Focus,14,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.7071067811865476,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.7071067811865476
1108,5.137254901960785,129.45098039215685,-0.299993333,0.02546,AMG1608,Eagles,Take It to the Limit,538,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04516129032258064,0.09032258064516129,0.03870967741935484,0.05161290322580645,0.08387096774193549,0.14193548387096774,0.18064516129032257,0.07096774193548387,0.03225806451612903,0.07096774193548387,0.20833088952623371,0.28757250775078663,0.1935274391680266,0.22196139792785585,0.2780927321203276,0.3501151884184551,0.3859709924827553,0.2576032744446551,0.17725741933841668,0.25760327444465514
1109,59.2573402417962,32190.194300518135,0.63752,-0.105046667,AMG1608,Black Sabbath,Black Sabbath,14791,9150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0724826388888889,0.1134982638888889,0.051432291666666664,0.0779079861111111,0.0974392361111111,0.1408420138888889,0.19422743055555555,0.0859375,0.05078125,0.1208767361111111,0.25931351434460936,0.3172353194091739,0.22090178993774395,0.268055824616706,0.29658712171927215,0.3478962583812012,0.39564770503767577,0.28030215254681684,0.21957453753608844,0.32601935047529096
1111,6.930693069306931,106.66336633663366,-0.340806667,-0.24032,AMG1608,Bob Dylan,Not Dark Yet,3473,192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05727699530516432,0.09671361502347418,0.0431924882629108,0.05352112676056338,0.11830985915492957,0.11455399061032864,0.23568075117370893,0.06948356807511737,0.04788732394366197,0.11737089201877934,0.23248029928334382,0.2957062681816206,0.20338568850680092,0.22517598751224047,0.3231264064940505,0.3186325533967834,0.42462293252543826,0.2543941201870695,0.21362813432077968,0.32201293361460964
1112,17.669172932330827,6439.248120300752,0.445006667,0.18348,AMG1608,Janis Joplin,Piece of My Heart,1913,355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.053475935828877004,0.10695187165775401,0.0374331550802139,0.0481283422459893,0.1319073083778966,0.10338680926916222,0.2727272727272727,0.09803921568627451,0.0481283422459893,0.09982174688057041,0.22518136311622589,0.30932786495346526,0.18999014891433708,0.21422841097828893,0.33869196703756926,0.3047351457249059,0.4457592384923712,0.29763305289176045,0.21422841097828893,0.3000297073823573
1113,2.7777777777777777,17.77777777777778,0.024546667,0.147973333,AMG1608,Felt,Primitive Painters,920,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03910614525139665,0.12849162011173185,0.0223463687150838,0.0446927374301676,0.12290502793296089,0.07262569832402235,0.24022346368715083,0.0335195530726257,0.0670391061452514,0.1564245810055866,0.1943912564391754,0.33557507856864044,0.14822194346066492,0.20720800628428207,0.32924914054194826,0.2602490803639237,0.4284174632495143,0.1804937466868522,0.25079122798684883,0.36427634691325966
1114,7.605263157894737,2447.165789473684,-0.121953333,-0.323406667,AMG1608,Pantera,Cemetery Gates,6384,1210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.056906363166063116,0.10605276771857217,0.04138644593895499,0.06311433005690636,0.10967408173823073,0.11122607346094154,0.2115882048629074,0.07449560269011898,0.04914640455250905,0.1314019658561821,0.23172355831937563,0.3079848200610538,0.19923389025289362,0.24323140722401507,0.31256394349647204,0.31449324498591213,0.40854006104139845,0.26264366394305444,0.21622956175932376,0.33792686422581375
1115,2.4615384615384617,30.23076923076923,0.44822,-0.167306667,AMG1608,Atari Teenage Riot,Start the Riot,376,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06422018348623854,0.1743119266055046,0.01834862385321101,0.06422018348623854,0.08256880733944955,0.11926605504587157,0.2018348623853211,0.06422018348623854,0.06422018348623854,0.07339449541284404,0.24627707062327353,0.38112981887792574,0.13482851771010274,0.2462770706232735,0.27650063180466555,0.32559832793164933,0.4032235046463517,0.24627707062327353,0.24627707062327353,0.2619874897475713
1116,27.304166666666667,2815.8541666666665,0.321233333,0.57092,AMG1608,Stevie Wonder,Isn''t She Lovely,1965,645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.059541984732824425,0.13282442748091602,0.044274809160305344,0.059541984732824425,0.1435114503816794,0.11145038167938931,0.24885496183206107,0.08854961832061069,0.0732824427480916,0.13893129770992366,0.2368171419230311,0.33964425265655596,0.2058622150409751,0.2368171419230311,0.3508615949539681,0.31492953956242,0.43268000836083076,0.2843096745377948,0.2607987107037288,0.34613915090110753
1117,1.4545454545454546,5.7272727272727275,0.23722,-0.05516,AMG1608,Loudon Wainwright III,Dead Skunk,226,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05194805194805195,0.1038961038961039,0.0,0.0,0.14285714285714285,0.07792207792207792,0.18181818181818182,0.03896103896103896,0.06493506493506493,0.15584415584415584,0.22337741817404583,0.30712656333452054,0.0,0.0,0.3522217346728334,0.2698066445201162,0.3882237799894312,0.1947710154567775,0.24802707501094026,0.3650859691452305
1118,2.5428571428571427,29.742857142857144,0.42132,0.20454,AMG1608,Mojo Nixon,Elvis Is Everywhere,702,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05161290322580645,0.12258064516129032,0.025806451612903226,0.012903225806451613,0.09032258064516129,0.13548387096774195,0.2064516129032258,0.05161290322580645,0.07096774193548387,0.1032258064516129,0.22196139792785582,0.3290182932380742,0.15907145730625274,0.11322295980007872,0.28757250775078663,0.34334903968098324,0.4060704019560946,0.2219613979278558,0.2576032744446551,0.3052398152015035
1119,3.3555555555555556,32.08888888888889,0.280793333,0.048153333,AMG1608,Squeeze,Up the Junction,547,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05228758169934641,0.10457516339869281,0.0392156862745098,0.0392156862745098,0.1437908496732026,0.0915032679738562,0.23529411764705882,0.0784313725490196,0.05228758169934641,0.11764705882352941,0.22333741505442456,0.30701017240155465,0.19474520942613002,0.19474520942613002,0.3520298404964148,0.28927034168983756,0.4255755527325216,0.26973212258953577,0.22333741505442453,0.32324783694046166
1120,0.6666666666666666,1.0,0.281333333,-0.14224,AMG1608,Talking Heads,Psycho Killer,60,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.447213595499958,0.0,0.5477225575051662,0.447213595499958,0.0,0.5477225575051662
1121,4.977099236641221,251.5648854961832,-0.183106667,-0.057913333,AMG1608,Sam Cooke,A Change Is Gonna Come,5082,212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05708848715509039,0.12464319695528069,0.030447193149381543,0.06374881065651761,0.10466222645099905,0.10085632730732635,0.22645099904852523,0.06565176022835395,0.04567078972407231,0.14081826831588962,0.23212207537597965,0.33047115168218644,0.1718961198465648,0.244421239989711,0.3062634332764463,0.3012817528105439,0.41873353525720974,0.24779028872212458,0.20886952430654504,0.3479995844130637
1122,3.3658536585365852,66.46341463414635,0.346926667,-0.03274,AMG1608,New Order,True Faith,2622,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.030894308943089432,0.11869918699186992,0.00975609756097561,0.02113821138211382,0.1073170731707317,0.09268292682926829,0.22276422764227644,0.06504065040650407,0.04227642276422764,0.1040650406504065,0.17317220501486072,0.32369748854028174,0.0983699675329491,0.14396210171324486,0.30976788928035254,0.2902236393962144,0.4164400485396434,0.24679830607666747,0.20138289412413968,0.3055934510527704
1123,1.0,8.0,0.620173333,0.44002,AMG1608,Tommy James & the Shondells,Mony Mony,819,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03977272727272727,0.14204545454545456,0.011363636363636364,0.0,0.13068181818181818,0.07386363636363637,0.29545454545454547,0.045454545454545456,0.08522727272727272,0.14204545454545456,0.19598237397554635,0.3500927520885502,0.10629534937475534,0.0,0.3380136783522921,0.26229506533425534,0.45754852130746676,0.20889318714683744,0.2800162332956625,0.3500927520885502
1124,4.433962264150943,203.58490566037736,0.11244,-0.239933333,AMG1608,Alice in Chains,Got Me Wrong,576,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.037037037037037035,0.1111111111111111,0.024691358024691357,0.037037037037037035,0.16666666666666666,0.09876543209876543,0.2037037037037037,0.04938271604938271,0.06172839506172839,0.17901234567901234,0.18943816536145547,0.31524416249564025,0.15566396695472656,0.18943816536145547,0.3738335897094201,0.29927192278358206,0.4040000136659626,0.2173376208541448,0.24140782803620872,0.3845513799504467
1125,4.983606557377049,71.98360655737704,-0.28298,-0.135146667,AMG1608,R.E.M.,Imitation of Life,1244,114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02168021680216802,0.08401084010840108,0.013550135501355014,0.04065040650406504,0.07859078590785908,0.07588075880758807,0.18157181571815717,0.05420054200542006,0.04065040650406504,0.10298102981029811,0.14583491136852628,0.27778072344378996,0.11577068463051668,0.19774712045421078,0.26946438020168545,0.26516677869882116,0.38601464388083023,0.22672041032123064,0.19774712045421078,0.3043467740559844
1126,5.153846153846154,249.91608391608392,0.366066667,0.094953333,AMG1608,TLC,No Scrubs,1897,279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04991680532445923,0.09317803660565724,0.06156405990016639,0.05490848585690516,0.09983361064891846,0.1264559068219634,0.22296173044925124,0.06821963394342762,0.036605657237936774,0.11148086522462562,0.2179544900518845,0.2909239017053635,0.2405622919456755,0.22799130088200784,0.30002773027689983,0.3326393218926739,0.4165795804721277,0.25233243617735535,0.18794802269406555,0.31498884115142367
1128,1.5714285714285714,11.142857142857142,0.2862,0.317453333,AMG1608,Paul Carrack,Don''t Shed a Tear,105,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.03125,0.09375,0.0,0.03125,0.125,0.0625,0.15625,0.0,0.0625,0.09375,0.1767766952966369,0.29614458108029906,0.0,0.1767766952966369,0.3360107525161235,0.24593468841898236,0.36890203262847354,0.0,0.24593468841898236,0.29614458108029906
1129,1.4545454545454546,4.454545454545454,0.258386667,0.460526667,AMG1608,The Rutles,I Must Be in Love,844,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.043478260869565216,0.1358695652173913,0.021739130434782608,0.016304347826086956,0.11413043478260869,0.07608695652173914,0.20652173913043478,0.04891304347826087,0.07065217391304347,0.13043478260869565,0.2044875497304741,0.34358493250522304,0.14622842147587845,0.1269888114455728,0.3188372048893727,0.2658606254763288,0.4059137564395967,0.21627475200200358,0.25694210335428214,0.33770007400908997
1130,4.02020202020202,857.1515151515151,0.346753333,0.195273333,AMG1608,The Pogues,If I Should Fall from Grace With God,2155,263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04553734061930783,0.10746812386156648,0.04735883424408015,0.04918032786885246,0.11657559198542805,0.12021857923497267,0.23132969034608378,0.058287795992714025,0.056466302367941715,0.10200364298724955,0.20866960615717545,0.3099899359449709,0.21259892634905264,0.21644157329126354,0.32120655891614813,0.32551355766469264,0.42206723036187244,0.23450051954027526,0.23103047728685097,0.30292911890670887
1131,1.0,5.333333333333333,0.290506667,0.118833333,AMG1608,Faces,Had Me a Real Good Time,8,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1132,10.5125,281.8,0.487573333,0.35126,AMG1608,Toni Basil,Mickey,913,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03861003861003861,0.10810810810810811,0.023166023166023165,0.03861003861003861,0.10424710424710425,0.0888030888030888,0.21235521235521235,0.07335907335907337,0.03861003861003861,0.14285714285714285,0.19303672396220498,0.31111809476064256,0.15072182731342246,0.19303672396220495,0.30617247118850366,0.28501005665331014,0.40976672944485787,0.2612297809851637,0.19303672396220495,0.35060460356342604
1133,1.5555555555555556,15.0,-0.511226667,-0.119726667,AMG1608,Frank Sinatra,Try a Little Tenderness,115,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.21212121212121213,0.2727272727272727,0.06060606060606061,0.030303030303030304,0.15151515151515152,0.0,0.0,0.0,0.0,0.17407765595569785,0.41514875026728054,0.45226701686664544,0.24230584229877994,0.17407765595569785,0.36410954062720957
1134,1.3333333333333333,4.666666666666667,0.2674,0.4121,AMG1608,Hank Ballard,Finger Poppin'' Time,20,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.447213595499958,0.0,0.0,0.0,0.44721359549995804,0.447213595499958,0.44721359549995804,0.0,0.0,0.0
1135,6.451957295373665,784.6797153024911,0.167666667,-0.29398,AMG1608,Nirvana,Heart Shaped Box,3371,763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07115009746588694,0.11500974658869395,0.05555555555555555,0.06237816764132553,0.12280701754385964,0.13742690058479531,0.22709551656920077,0.07115009746588694,0.06335282651072124,0.1267056530214425,0.2572007716958993,0.3191892930268184,0.22917313368554357,0.24195907186850518,0.3283756263636667,0.344465378652611,0.4191591404395538,0.2572007716958993,0.24371528025757314,0.33280517278345717
1136,2.0,35.72857142857143,0.23222,0.146253333,AMG1608,Art Blakey,Free for All,1225,156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04744525547445255,0.08759124087591241,0.0364963503649635,0.058394160583941604,0.07664233576642336,0.10218978102189781,0.2664233576642336,0.06569343065693431,0.029197080291970802,0.20437956204379562,0.21297828466609403,0.28321680572288754,0.18786477578115962,0.2349163472859787,0.26650987342564264,0.30345197211810876,0.44289711755869254,0.248198773054374,0.1686666452134544,0.40398538637093384
1137,5.23404255319149,46.340425531914896,0.201113333,0.166646667,AMG1608,The Beatles,It''s All Too Much,2017,171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.024539877300613498,0.10429447852760736,0.018404907975460124,0.03067484662576687,0.12269938650306748,0.06441717791411043,0.2147239263803681,0.046012269938650305,0.06748466257668712,0.12269938650306748,0.15495588435814778,0.3061120344432051,0.13461707003596696,0.1727002875926725,0.32859619614764163,0.24587200712693325,0.4112619421819935,0.20983375068350765,0.2512451296018592,0.32859619614764163
1138,2.25,18.5,0.19388,0.594586667,AMG1608,Julie Andrews,My Favorite Things,79,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.07692307692307693,0.07692307692307693,0.038461538461538464,0.07692307692307693,0.23076923076923078,0.15384615384615385,0.3076923076923077,0.11538461538461539,0.0,0.23076923076923078,0.271746488194703,0.271746488194703,0.19611613513818402,0.271746488194703,0.4296689244236597,0.36794648440311994,0.4706787243316417,0.32581259360842113,0.0,0.4296689244236597
1139,8.625954198473282,81.51908396946565,0.495186667,-0.520533333,AMG1608,Helmet,In the Meantime,3376,785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.06084396467124632,0.1099116781157998,0.0323846908734053,0.05691854759568204,0.08439646712463199,0.12365063788027478,0.21786064769381747,0.06575073601570167,0.05299313052011776,0.1589793915603533,0.23916125991060144,0.31293322356006237,0.17710647791602896,0.23180068211150281,0.278117980059363,0.32934420106796725,0.4129948793214621,0.24796757481587547,0.22412977522267985,0.365836418949087
1140,3.736842105263158,24.105263157894736,-0.19556,0.045366667,AMG1608,Barry Manilow,Mandy,386,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07913669064748201,0.1079136690647482,0.07194244604316546,0.07913669064748201,0.12949640287769784,0.17985611510791366,0.2446043165467626,0.1079136690647482,0.03597122302158273,0.11510791366906475,0.2709283075777425,0.3113934898748534,0.2593271050009551,0.2709283075777425,0.3369628279955151,0.3854566003343567,0.43140697720508925,0.3113934898748534,0.1868918908782016,0.32030639069869854
1141,1.75,32.166666666666664,-0.244846667,0.376713333,AMG1608,The Everly Brothers,All I Have to Do Is Dream,201,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.12195121951219512,0.0,0.0,0.24390243902439024,0.04878048780487805,0.2682926829268293,0.0,0.0,0.1951219512195122,0.0,0.33129457822453967,0.0,0.0,0.43476935292624114,0.21808478995509087,0.4485749794573054,0.0,0.0,0.4012176588288427
1142,1.5,3.0,0.082593333,0.276386667,AMG1608,Lyle Lovett,Here I Am,230,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.09302325581395349,0.0,0.0,0.06976744186046512,0.023255813953488372,0.13953488372093023,0.046511627906976744,0.046511627906976744,0.06976744186046512,0.0,0.292168644963595,0.0,0.0,0.25624885305538925,0.15159886590034524,0.3485361217730159,0.2118254966704237,0.2118254966704237,0.25624885305538925
1143,0.875,10.875,0.102933333,0.182946667,AMG1608,Hank Williams,Honky Tonkin'',30,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.125,0.0,0.3535533905932738,0.0,0.0,0.0,0.3535533905932738,0.0,0.3535533905932738,0.0,0.3535533905932738,0.0
1144,5.5,12.0,0.415953333,0.335746667,AMG1608,Saint Etienne,Join Our Club,315,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01020408163265306,0.061224489795918366,0.0,0.0,0.1326530612244898,0.05102040816326531,0.3469387755102041,0.04081632653061224,0.05102040816326531,0.15306122448979592,0.10101525445522107,0.2409742481263222,0.0,0.0,0.3409433578146889,0.22117068930131145,0.47844336976134205,0.19888178879993862,0.22117068930131145,0.3618976564426624
1145,2.0526315789473686,60.21052631578947,-0.42322,0.284326667,AMG1608,The Temptations,Just My Imagination (Running Away With Me),278,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.022222222222222223,0.1111111111111111,0.0,0.011111111111111112,0.12222222222222222,0.022222222222222223,0.3111111111111111,0.022222222222222223,0.011111111111111112,0.18888888888888888,0.1482313540789697,0.31603030875998483,0.0,0.10540925533894599,0.3293772734489573,0.1482313540789697,0.4655417152513843,0.1482313540789697,0.10540925533894599,0.39361318045793675
1146,2.066666666666667,22.966666666666665,0.24586,0.23092,AMG1608,Little Feat,Fat Man in the Bathtub,1136,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.021352313167259787,0.0498220640569395,0.014234875444839857,0.021352313167259787,0.06761565836298933,0.08540925266903915,0.2099644128113879,0.05693950177935943,0.03914590747330961,0.06761565836298933,0.1448137488662647,0.21796535687386887,0.11866911528370207,0.1448137488662647,0.25153317369330375,0.27998837945237676,0.40800953964743847,0.2321404129549479,0.19428803192493058,0.25153317369330375
1147,9.470588235294118,853.1372549019608,0.030753333,0.2025,AMG1608,Digital Underground,Underwater Rimes,1418,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.041666666666666664,0.09313725490196079,0.01715686274509804,0.031862745098039214,0.10294117647058823,0.0857843137254902,0.24754901960784315,0.04411764705882353,0.051470588235294115,0.12254901960784313,0.2000716497374504,0.2909814972280115,0.13001513766320857,0.17585022883728785,0.3042551245360954,0.2803891163351977,0.4321182299641397,0.2056085971356054,0.22122685415686885,0.3283214289932005
1148,1.125,8.75,0.570733333,0.329193333,AMG1608,The Barracudas,Summer Fun,106,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.2,0.0,0.0,0.05,0.1,0.15,0.0,0.0,0.1,0.0,0.41039134083406165,0.0,0.0,0.22360679774997896,0.30779350562554625,0.36634754853252327,0.0,0.0,0.30779350562554625
1149,4.197802197802198,80.86813186813187,-0.330106667,0.0147,AMG1608,Bob Marley,"""No Woman",2735,188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.08379888268156424,0.10949720670391061,0.05698324022346369,0.0670391061452514,0.12402234636871508,0.15083798882681565,0.27150837988826815,0.09273743016759776,0.06256983240223464,0.15977653631284916,0.2772408877531426,0.31243661324569394,0.23194020373375862,0.2502295448002148,0.3297913372452423,0.3580909978777061,0.4449863176731123,0.29022631240418756,0.2423230445615668,0.36660354648987153
