query_index,score,submission.score,arousal,valence,dataset,artist_name,song_name,n_words,submission.n_comments,min.Anger,min.Joy,min.Sadness,min.Fear,max.Anger,max.Joy,max.Sadness,max.Fear,mean.Anger,mean.Joy,mean.Sadness,mean.Fear,std.Anger,std.Joy,std.Sadness,std.Fear
1336,1.2307692307692308,14.23076923076923,0.320353333,0.253906667,AMG1608,Fats Waller,The Joint Is Jumpin'',330,5,0.0,0.0,0.0,0.0,0.203,0.859,0.531,0.156,0.013533333333333335,0.35246666666666665,0.08499999999999999,0.0104,0.052414374618673716,0.3338463861176417,0.1670491800980435,0.04027902680055714
1338,4.642857142857143,316.5,-0.260773333,0.092093333,AMG1608,Spike Jones,All I Want for Christmas Is My Two Front Teeth,138,22,0.0,0.0,0.0,0.0,0.0,0.859,0.453,0.0,0.0,0.6228,0.0453,0.0,0.0,0.27596126942421145,0.1432511780056276,0.0
1339,2.2,20.8,0.422493333,0.339293333,AMG1608,The Supremes,Baby Love,168,10,0.0,0.0,0.0,0.0,0.453,0.781,0.422,0.375,0.10466666666666667,0.4885,0.083,0.07816666666666666,0.18444692100077645,0.25949701347029025,0.16883483052972215,0.15020042165941702
1340,6.081081081081081,464.2432432432432,0.54308,0.365606667,AMG1608,Deep Purple,Highway Star,3299,247,0.0,0.0,0.0,0.0,0.893,0.926,0.906,0.906,0.07811616161616161,0.3411313131313132,0.07480808080808081,0.07537878787878788,0.20743938418996236,0.30033649982342425,0.19678771456678854,0.18821243790266473
1341,5.435897435897436,88.61538461538461,-0.184013333,0.087393333,AMG1608,Randy Newman,Short People,1774,124,0.0,0.0,0.0,0.0,0.865,0.859,0.797,0.859,0.22294444444444445,0.26482407407407405,0.13339814814814815,0.12053703703703704,0.30064012185010097,0.2999082360810188,0.23737174362049873,0.2239599607876341
1342,3.0,14.8,-0.523833333,0.25806,AMG1608,Frank Sinatra,As Time Goes By,56,5,0.0,0.812,0.0,0.0,0.0,0.812,0.0,0.0,0.0,0.812,0.0,0.0,0.0,0.0,0.0,0.0
1343,15.279761904761905,3099.1875,0.265306667,-0.50906,AMG1608,Korn,Freak on a Leash,4177,1196,0.0,0.0,0.0,0.0,0.897,0.891,0.915,0.906,0.13547197640117994,0.3290648967551622,0.11227728613569321,0.10395575221238938,0.2615693674260579,0.3039939006525279,0.22606370479262214,0.23425594367863287
1344,3.5625,46.46875,0.255313333,-0.228426667,AMG1608,John Lennon,Cold Turkey,958,60,0.0,0.0,0.0,0.0,0.868,0.859,0.906,0.859,0.13332967032967033,0.28387912087912087,0.12623076923076923,0.12272527472527471,0.25515707819759686,0.30151918439664593,0.2102818255433554,0.23213698378969957
1345,1.4444444444444444,9.222222222222221,0.530313333,0.185693333,AMG1608,Fontella Bass,Rescue Me,636,7,0.0,0.0,0.0,0.0,0.672,0.879,0.906,0.812,0.08224999999999999,0.30341666666666667,0.08002777777777778,0.09638888888888889,0.2110894698598542,0.2711117191965598,0.1996285817084333,0.2271493250551625
1346,1.3333333333333333,15.266666666666667,-0.250113333,0.141066667,AMG1608,The Wallflowers,Three Marlenas,813,10,0.0,0.0,0.0,0.0,0.667,0.828,0.016,0.0,0.15392307692307694,0.26992307692307693,0.0012307692307692308,0.0,0.29249884943889426,0.2430011870816209,0.004437601569801833,0.0
1347,7.340336134453781,655.0084033613446,-0.387653333,-0.09258,AMG1608,Low,Sunflower,5000,714,0.0,0.0,0.0,0.0,0.853,0.924,0.75,0.935,0.10336969696969696,0.2937181818181818,0.08291818181818182,0.08663939393939395,0.21566727509527345,0.280143215604026,0.1829864943519745,0.19663333633979233
1349,0.5,1.5,0.36652,0.272333333,AMG1608,Pixies,Here Comes Your Man,49,1,0.0,0.394,0.0,0.0,0.0,0.591,0.0,0.0,0.0,0.4925,0.0,0.0,0.0,0.13930003589374984,0.0,0.0
1350,2.5609756097560976,27.682926829268293,-0.117246667,-0.433413333,AMG1608,Badfinger,Without You,977,72,0.0,0.0,0.0,0.0,0.667,0.859,0.961,0.879,0.1265769230769231,0.28242307692307694,0.20736538461538465,0.09796153846153846,0.23225411591395828,0.30901718628224845,0.34447755434127664,0.2180020652482189
1351,3.642857142857143,90.125,0.571673333,-0.512666667,AMG1608,Kyuss,Thumb,698,58,0.0,0.0,0.0,0.0,0.828,0.828,0.844,0.828,0.1083170731707317,0.32651219512195123,0.10348780487804879,0.0788780487804878,0.23094614513175907,0.27792230226730813,0.2354931126329621,0.20622259758837672
1352,8.591954022988507,419.35632183908046,0.69638,0.586413333,AMG1608,Boston,More Than a Feeling,3104,308,0.0,0.0,0.0,0.0,0.894,0.97,0.912,0.879,0.1078341968911917,0.3572590673575129,0.09157512953367876,0.09642487046632124,0.23864979020763571,0.3171599478725873,0.21367665847779993,0.2148772076750774
1353,-2.0,6.0,-0.501786667,-0.228513333,AMG1608,Burt Bacharach,Trains and Boats and Planes,4,2,,,,,,,,,,,,,,,,
1354,2.4827586206896552,24.724137931034484,0.125126667,0.54496,AMG1608,The Lovin'' Spoonful,Daydream,528,33,0.0,0.0,0.0,0.0,0.667,0.828,0.758,0.75,0.058269230769230775,0.26761538461538464,0.13084615384615386,0.06434615384615384,0.16925284226678325,0.2847486016714501,0.2470907027482325,0.1640626568863719
1355,28.879781420765028,3983.3224043715845,0.841106667,0.460593333,AMG1608,The Vapors,Turning Japanese,2005,667,0.0,0.0,0.0,0.0,0.959,0.863,0.844,0.922,0.14658503401360545,0.31197278911564624,0.10059863945578232,0.07480952380952381,0.27143196739730213,0.30410492839425407,0.21217964280310694,0.19282774388760918
1356,1.8333333333333333,32.833333333333336,0.59376,0.127886667,AMG1608,Gang of Four,At Home He''s a Tourist,1078,17,0.0,0.0,0.0,0.0,0.897,0.828,0.828,0.906,0.106125,0.3115178571428571,0.09966071428571428,0.13339285714285715,0.25842277288477217,0.30589754619191334,0.20932995066820523,0.27550764243294784
1357,1.6153846153846154,8.0,-0.31178,0.425766667,AMG1608,The Housemartins,Caravan of Love,1375,12,0.0,0.0,0.0,0.0,0.865,0.859,0.594,0.891,0.15865625,0.314828125,0.107984375,0.18215625000000002,0.30116842404683986,0.27234143804968103,0.2136273637566941,0.32116312518125506
1358,7.098039215686274,87.66666666666667,0.239153333,0.36412,AMG1608,Belle & Sebastian,Like Dylan in the Movies,928,97,0.0,0.0,0.0,0.0,0.667,0.859,0.875,0.948,0.03958227848101266,0.42374683544303804,0.12302531645569617,0.08962025316455696,0.12581372143941325,0.3179620388708912,0.25326594792135226,0.21708531371491793
1359,1.1282051282051282,31.94871794871795,-0.480493333,-0.146906667,AMG1608,Nat King Cole,Mona Lisa,1066,4,0.0,0.0,0.0,0.0,0.853,0.828,0.915,0.891,0.14632692307692308,0.25694230769230764,0.2185192307692308,0.15692307692307692,0.26149875125513306,0.2946011869484454,0.3215758679357211,0.28570400466311807
1360,0.8333333333333334,7.666666666666667,0.344693333,0.36984,AMG1608,Albert Collins,Frosty,41,4,0.0,0.828,0.0,0.0,0.0,0.828,0.0,0.0,0.0,0.828,0.0,0.0,,,,
1361,21.618892508143322,543.5244299674267,0.39046,-0.475766667,AMG1608,Jay-Z,Big Pimpin'',10169,1158,0.0,0.0,0.0,0.0,0.897,0.879,0.906,0.972,0.12019492656875834,0.2997276368491322,0.10485180240320428,0.11667289719626169,0.2415737825885064,0.29397400308393623,0.21987581129614367,0.2269614412227089
1362,2.871794871794872,70.56410256410257,0.35108,0.226086667,AMG1608,The B-52''s,Planet Claire,1476,34,0.0,0.0,0.0,0.0,0.758,0.879,0.906,0.672,0.05969473684210526,0.3612736842105263,0.10937894736842105,0.04703157894736842,0.1992318799622216,0.28232697364012677,0.24872210327683922,0.1644153699803588
1363,3.7349397590361444,48.06024096385542,0.311893333,0.085833333,AMG1608,Billy Joel,Pressure,1674,126,0.0,0.0,0.0,0.0,0.897,0.828,0.969,0.962,0.09157692307692308,0.26799038461538466,0.20872115384615386,0.14358653846153843,0.21752971863957235,0.2996832792596407,0.3015552069673829,0.2628989473468023
1364,1.0,2.0,-0.062126667,0.489886667,AMG1608,The Modern Jazz Quartet,Django,12,2,0.0,0.688,0.0,0.0,0.0,0.688,0.0,0.0,0.0,0.688,0.0,0.0,,,,
1365,1.0,1.0,0.41826,0.46382,AMG1608,Louis Jordan,Five Guys Named Moe,6,1,,,,,,,,,,,,,,,,
1366,1.625,7.75,-0.472173333,-0.432113333,AMG1608,Grant Lee Buffalo,Fuzzy,245,13,0.0,0.0,0.0,0.0,0.853,0.688,0.7,0.86,0.12185714285714286,0.32128571428571423,0.16914285714285712,0.18542857142857144,0.3224036954768708,0.2837021409187896,0.2955195586146702,0.33930264619405154
1367,18.70967741935484,3241.4758064516127,0.155833333,0.283866667,AMG1608,Simple Minds,Don''t You (Forget About Me),3777,678,0.0,0.0,0.0,0.0,0.893,0.984,0.915,0.962,0.08706938775510203,0.29327755102040814,0.17265306122448978,0.11255102040816328,0.21602270885112457,0.285558749995331,0.28556041758444106,0.22936630996845342
1368,12.097777777777777,2097.568888888889,0.258866667,0.1874,AMG1608,Sonic Youth,Teen Age Riot,3481,599,0.0,0.0,0.0,0.0,0.911,0.984,0.864,0.86,0.08250819672131146,0.40434426229508197,0.07934426229508199,0.08864754098360657,0.22068789744951,0.2937430015414794,0.1997046490179216,0.2109361037624227
1369,5.8493150684931505,234.6164383561644,0.351426667,-0.216753333,AMG1608,My Bloody Valentine,Feed Me With Your Kiss,464,112,0.0,0.0,0.0,0.0,0.781,0.891,0.806,0.781,0.07613725490196079,0.3724117647058824,0.0764313725490196,0.06737254901960785,0.1962053026406619,0.3083607093305234,0.18957808469355952,0.18213554960900014
1370,3.0,11.722222222222221,0.331766667,0.43618,AMG1608,The Rolling Stones,Let''s Spend the Night Together,281,28,0.0,0.0,0.0,0.0,0.672,0.828,0.727,0.734,0.10114285714285716,0.43649999999999994,0.091,0.08257142857142856,0.19614078818850705,0.3083503876087422,0.2339960551935734,0.21862989952664974
1371,2.0869565217391304,33.04347826086956,0.248553333,-0.202886667,AMG1608,Magazine,Shot by Both Sides,612,25,0.0,0.0,0.0,0.0,0.828,0.859,0.844,0.942,0.11786363636363636,0.2664090909090909,0.09704545454545456,0.17440909090909093,0.2746801248646705,0.3090268379608583,0.23305435239194994,0.3035684058927692
1372,5.580952380952381,485.1904761904762,0.00102,0.110986667,AMG1608,Tori Amos,Cornflake Girl,2225,249,0.0,0.0,0.0,0.0,0.894,0.924,0.844,0.906,0.07441916167664671,0.41304790419161674,0.0845688622754491,0.059550898203592814,0.19313645620378256,0.3082083634194986,0.20403470880733837,0.16275055414865536
1373,3.0930232558139537,34.906976744186046,-0.02876,-0.001046667,AMG1608,Happy Mondays,Step On,1274,68,0.0,0.0,0.0,0.0,0.844,0.897,0.797,0.962,0.11261206896551725,0.3203275862068965,0.0898103448275862,0.10180172413793102,0.2387133180216377,0.3048925619998274,0.20218703840936403,0.2162011229439359
1374,2.0,8.833333333333334,0.163246667,0.347273333,AMG1608,Wilbert Harrison,Kansas City,38,5,0.0,0.0,0.0,0.0,0.849,0.727,0.652,0.609,0.5053333333333333,0.24233333333333332,0.21733333333333335,0.20299999999999999,0.4469925428162458,0.4197336457008579,0.376432375511636,0.3516063139364821
1375,4.738095238095238,51.57142857142857,0.102666667,0.050206667,AMG1608,The Kinks,Where Have All the Good Times Gone,1422,66,0.0,0.0,0.0,0.0,0.824,0.859,0.915,0.942,0.10330681818181818,0.34286363636363637,0.10563636363636363,0.05495454545454546,0.22538734770324217,0.30580833836230203,0.2145643638834134,0.17969085259922662
1376,3.0,64.0,-0.2014,-0.008013333,AMG1608,Johnny Cash,Sunday Morning Coming Down,359,44,0.0,0.0,0.0,0.0,0.735,0.863,0.875,0.948,0.05011764705882353,0.36576470588235294,0.09626470588235295,0.05873529411764705,0.1624415540033497,0.3302838135671446,0.24110255693169616,0.17856656662594356
1377,13.410480349344978,2914.264192139738,-0.023506667,0.235266667,AMG1608,Fiona Apple,Criminal,5529,1207,0.0,0.0,0.0,0.0,0.853,0.879,0.844,0.962,0.1178549107142857,0.36337276785714284,0.08074776785714287,0.10365178571428571,0.23956960648560965,0.3052908201933613,0.1910088985462862,0.22600683839989333
1379,1.875,12.5,0.197213333,0.277826667,AMG1608,T. Rex,Ride a White Swan,155,9,0.0,0.0,0.0,0.0,0.5,0.547,0.368,0.519,0.125,0.34775,0.092,0.12975,0.25,0.24226345851847597,0.18400000000000002,0.2595
1380,4.666666666666667,62.95454545454545,-0.2457,-0.23028,AMG1608,Bob Dylan,My Back Pages,2261,132,0.0,0.0,0.0,0.0,0.735,0.879,0.969,0.828,0.04708148148148148,0.39827407407407406,0.10202222222222221,0.07605925925925927,0.14652757123530433,0.31273670270429194,0.21701996148186933,0.19113876193195364
1381,5.378048780487805,44.5,0.504246667,-0.0236,AMG1608,Pixies,Bone Machine,1221,103,0.0,0.0,0.0,0.0,0.791,0.863,0.844,0.516,0.05221428571428571,0.47021428571428575,0.06467857142857143,0.04214285714285714,0.1740918998988454,0.30850930230770934,0.18085907192094042,0.12783859547690005
1382,7.8090909090909095,1781.0787878787878,-0.297793333,0.124033333,AMG1608,Nick Drake,Pink Moon,8621,606,0.0,0.0,0.0,0.0,0.828,0.971,0.961,0.962,0.05086303191489362,0.36916090425531906,0.15765824468085107,0.08506781914893617,0.1585567097794819,0.2990628539064399,0.2986623198810907,0.20782570267263875
1383,1.5,17.0,0.50626,0.03006,AMG1608,Suede,Beautiful Ones,67,7,0.0,0.591,0.0,0.0,0.0,0.781,0.0,0.0,0.0,0.6866666666666666,0.0,0.0,0.0,0.09500701728468976,0.0,0.0
1384,6.095238095238095,679.501400560224,-0.36212,-0.113646667,AMG1608,The Velvet Underground,Heroin,7164,826,0.0,0.0,0.0,0.0,0.927,0.926,0.969,0.962,0.10363373083475298,0.352412265758092,0.11013969335604773,0.10769335604770015,0.22934341752191295,0.2960839351283742,0.2426191011318678,0.2416716837723289
1385,78.76222222222222,11703.84111111111,0.629566667,0.428313333,AMG1608,Michael Jackson,Bad,11606,6188,0.0,0.0,0.0,0.0,0.894,0.924,0.969,0.962,0.1660167865707434,0.24844964028776978,0.1256702637889688,0.12601318944844125,0.2665446674422176,0.2825746751580665,0.2323257129157319,0.22484391506188336
1386,2.5172413793103448,24.03448275862069,0.570486667,-0.22964,AMG1608,The Damned,Machine Gun Etiquette,356,52,0.0,0.0,0.0,0.0,0.573,0.897,0.688,0.688,0.1313076923076923,0.2612307692307692,0.09638461538461539,0.11630769230769229,0.2495390365638827,0.33282606915278184,0.19758354286290242,0.24787879585776879
1387,6.188679245283019,34.38993710691824,0.651973333,0.47698,AMG1608,Pat Benatar,Hit Me With Your Best Shot,2081,192,0.0,0.0,0.0,0.0,0.828,0.984,0.938,0.962,0.22052747252747254,0.2594285714285714,0.15482967032967032,0.16237362637362637,0.29044096178012574,0.29420933062852905,0.2740409264891851,0.2891929959626418
1388,6.857142857142857,72.0,0.102993333,0.039153333,AMG1608,Edwyn Collins,A Girl Like You,688,42,0.0,0.0,0.0,0.0,0.25,0.859,0.906,0.474,0.012416666666666666,0.45083333333333336,0.12261111111111113,0.034166666666666665,0.05230644592891288,0.2969886481717056,0.2601871060577948,0.10624621001643843
1389,3.0869565217391304,24.52173913043478,0.319793333,0.049726667,AMG1608,Pere Ubu,The Modern Dance,834,33,0.0,0.0,0.0,0.0,0.853,0.828,0.891,0.86,0.08670588235294117,0.3812745098039216,0.11596078431372549,0.12456862745098041,0.19808869671110943,0.30069400249631667,0.2450372184615483,0.24807839526262346
1390,1.625,9.25,-0.376213333,0.22682,AMG1608,Chad & Jeremy,A Summer Song,196,8,0.0,0.0,0.0,0.0,0.667,0.828,0.844,0.188,0.05130769230769231,0.42815384615384616,0.08661538461538461,0.014461538461538461,0.18499251544111392,0.3134947756486133,0.2376655698180177,0.052141818445171545
1391,8.1275,1449.6975,-0.452586667,-0.213686667,AMG1608,The Pogues,Fairytale of New York,5378,1299,0.0,0.0,0.0,0.0,0.964,0.924,0.961,0.969,0.094051689860835,0.38167793240556663,0.13531809145129226,0.08362425447316103,0.22307913419161485,0.31132736586294296,0.265055857848147,0.203062067249323
1392,3.1944444444444446,49.02777777777778,0.186326667,0.29452,AMG1608,Buck Owens,Act Naturally,698,35,0.0,0.0,0.0,0.0,0.672,0.924,0.915,0.942,0.073515625,0.283875,0.15242187499999998,0.135484375,0.18595356923359735,0.31021224173239026,0.28918115400445654,0.2750000861291351
1393,8.867469879518072,222.9879518072289,0.1499,0.193746667,AMG1608,David Bowie,Oh! You Pretty Things,1470,146,0.0,0.0,0.0,0.0,0.917,0.924,0.915,0.906,0.14064,0.395264,0.11234400000000001,0.10581600000000001,0.27972559710798617,0.3270395838722812,0.23481362217999688,0.23044208509003983
1394,0.6153846153846154,3.2051282051282053,0.600553333,0.59236,AMG1608,Little Richard,Rip It Up,370,15,0.0,0.0,0.0,0.0,0.652,0.922,0.625,0.516,0.017157894736842105,0.494736842105263,0.021657894736842105,0.049394736842105255,0.10576836657725715,0.3309472632284588,0.102150465680247,0.12230390581234887
1395,5.326086956521739,578.5217391304348,0.700966667,-0.441833333,AMG1608,Black Flag,Rise Above,1645,315,0.0,0.0,0.0,0.0,0.911,0.929,0.806,0.962,0.1456269841269841,0.2848174603174603,0.1177063492063492,0.09961904761904763,0.2825471779119936,0.29827132348366714,0.22195643058799872,0.2347285021344569
1397,1.0666666666666667,2.0,0.151133333,0.225713333,AMG1608,Miles Davis,Spanish Key,140,1,,,,,,,,,,,,,,,,
1398,2.0,24.375,0.420486667,0.526493333,AMG1608,Steve Winwood,Roll With It,464,16,0.0,0.0,0.0,0.0,0.576,0.859,0.641,0.734,0.03427586206896552,0.33896551724137935,0.08889655172413792,0.10724137931034482,0.12269558629613261,0.2859477328312467,0.20194825094343674,0.21530819358909914
1399,3.6666666666666665,86.54545454545455,0.404226667,0.17238,AMG1608,Slick Rick,Children''s Story,551,86,0.0,0.0,0.0,0.0,0.894,0.859,0.875,0.87,0.1386,0.34371111111111113,0.08722222222222223,0.08875555555555555,0.27778084887191196,0.28353311673035353,0.21565048414768584,0.22219730744170466
1400,1.1666666666666667,10.75,0.540073333,0.40748,AMG1608,Weezer,Buddy Holly,73,1,0.0,0.0,0.0,0.0,0.0,0.788,0.017,0.281,0.0,0.47620000000000007,0.0066,0.05620000000000001,0.0,0.32070344556926733,0.00904433524367601,0.12566702033548818
1401,11.61311475409836,2579.7803278688525,-0.1139,0.228226667,AMG1608,Sade,Smooth Operator,4962,526,0.0,0.0,0.0,0.0,0.853,0.922,0.806,0.86,0.056129120879120885,0.4050604395604396,0.07006043956043954,0.05557967032967032,0.1732410137542722,0.3038090448471469,0.1645044706228456,0.1649781744439737
1402,1.3,7.8,0.040713333,0.199386667,AMG1608,Martin Denny,Quiet Village,119,11,0.0,0.0,0.0,0.0,0.136,0.828,0.016,0.0,0.02266666666666667,0.4816666666666667,0.005333333333333333,0.0,0.05552176750308537,0.27566694881081893,0.008262364471909155,0.0
1403,2.1818181818181817,21.363636363636363,-0.338773333,-0.406193333,AMG1608,Patsy Cline,Sweet Dreams,317,34,0.0,0.0,0.0,0.0,0.469,0.828,0.656,0.594,0.020884615384615383,0.28007692307692317,0.0873846153846154,0.07334615384615385,0.09254115924196189,0.26785726394136455,0.16505419156703097,0.15939684872862256
1404,8.503978779840848,918.4641909814324,0.407773333,-0.12364,AMG1608,Beck,Loser,4320,1068,0.0,0.0,0.0,0.0,0.917,0.891,0.906,0.962,0.13028877005347592,0.3239491978609626,0.12933957219251335,0.1149946524064171,0.25287895573623215,0.3113406969604283,0.2478066674551055,0.24061494045296064
1405,5.520833333333333,193.22916666666666,-0.1124,0.363693333,AMG1608,A Tribe Called Quest,Bonita Applebum,2374,221,0.0,0.0,0.0,0.0,0.853,0.828,0.75,0.86,0.07773728813559322,0.3772118644067796,0.06745762711864407,0.0792457627118644,0.20496259521024315,0.2823028879444797,0.16497840542801098,0.20702871250723834
1406,3.730769230769231,36.19230769230769,0.609006667,-0.11862,AMG1608,Alice Cooper,No More Mr. Nice Guy,323,38,0.0,0.0,0.0,0.0,0.667,0.682,0.562,0.453,0.13440909090909092,0.16736363636363635,0.07954545454545454,0.107,0.21688962720612157,0.25470871233337916,0.1798228565568341,0.15223446828275564
1407,2.618181818181818,55.74545454545454,0.346286667,0.403026667,AMG1608,The Who,Magic Bus,731,91,0.0,0.0,0.0,0.0,0.721,0.828,0.912,0.879,0.10461538461538462,0.3298717948717949,0.08128205128205129,0.08023076923076923,0.2279701752636002,0.2640335085878684,0.21188936397115965,0.22175810215287592
1409,1.6,7.6,0.637806667,0.634426667,AMG1608,Frankie Ford,Sea Cruise,42,4,0.0,0.0,0.0,0.0,0.0,0.828,0.418,0.094,0.0,0.3626,0.1292,0.0188,0.0,0.4296577707897298,0.18923847388942872,0.04203807797699605
1410,1.9,5.9,0.47114,-0.259113333,AMG1608,Tony Williams,Emergency,287,11,0.0,0.0,0.0,0.0,0.606,0.828,0.688,0.705,0.0848,0.2824,0.09366666666666666,0.14293333333333333,0.1923799068807046,0.30928345759651793,0.19602502269814817,0.22606998494987807
1411,6.30365296803653,921.0776255707763,0.055866667,0.169053333,AMG1608,The Kinks,Days,11209,1011,0.0,0.0,0.0,0.0,0.894,0.984,0.969,0.922,0.099451536643026,0.35236052009456265,0.0934562647754137,0.09062174940898345,0.22804577427200096,0.29973090306163525,0.21108108843668913,0.20521026584183544
1412,2.1666666666666665,0.0,0.63318,-0.260013333,AMG1608,Guns N'' Roses,Night Rain,43,11,0.0,0.0,0.0,0.0,0.0,0.621,0.218,0.203,0.0,0.1492,0.0762,0.040600000000000004,0.0,0.26924097013641884,0.10613764647852335,0.09078435988649147
1413,12.123255813953488,1987.8348837209303,0.505226667,0.429633333,AMG1608,The Who,Baba O''Riley,4852,1204,0.0,0.0,0.0,0.0,0.894,0.926,0.906,0.962,0.10656650246305419,0.35002955665024627,0.11341133004926109,0.11781527093596059,0.23762115144886656,0.3073757649077794,0.2384605167405131,0.24293708551661916
1414,1.0588235294117647,12.882352941176471,-0.164566667,0.400546667,AMG1608,10cc,The Things We Do for Love,306,11,0.0,0.0,0.0,0.0,0.0,0.547,0.163,0.0,0.0,0.29600000000000004,0.04075,0.0,0.0,0.2921495051054055,0.0815,0.0
1415,20.194585448392555,5150.604060913705,-0.135833333,-0.222286667,AMG1608,Radiohead,Karma Police,10141,2566,0.0,0.0,0.0,0.0,0.938,0.986,0.961,0.948,0.0746264367816092,0.35543793103448273,0.11973678160919539,0.08730574712643678,0.19546454533562152,0.2981695213494622,0.2564322953935703,0.21021075694995575
1416,3.6666666666666665,25.666666666666668,0.614966667,-0.30924,AMG1608,Mudhoney,You Got It (Keep It Outta My Face),24,3,0.0,0.688,0.0,0.0,0.0,0.688,0.0,0.0,0.0,0.688,0.0,0.0,,,,
1418,4.547169811320755,378.7358490566038,0.28158,-0.010546667,AMG1608,Nina Simone,Mississippi Goddam,952,98,0.0,0.0,0.0,0.0,0.959,0.828,0.906,0.938,0.10594520547945205,0.30324657534246574,0.12857534246575344,0.16102739726027399,0.23136910688881226,0.291414642582901,0.2592374993133291,0.2713092727150829
1419,1.0,10.333333333333334,-0.32164,-0.382126667,AMG1608,Willie Nelson,Help Me Make It Through the Night,8,3,,,,,,,,,,,,,,,,
1420,5.891089108910891,77.70297029702971,0.536413333,0.21982,AMG1608,Foo Fighters,This Is a Call,4114,149,0.0,0.0,0.0,0.0,0.911,0.859,0.915,0.948,0.0693394495412844,0.38904892966360854,0.10016819571865444,0.07863914373088686,0.19250133710874093,0.2970430822129488,0.2184118060503935,0.19555242984656687
1421,30.680555555555557,13180.354166666666,0.31552,-0.33996,AMG1608,Screamin'' Jay Hawkins,I Put a Spell on You,3121,993,0.0,0.0,0.0,0.0,0.894,0.912,0.915,0.906,0.13954893617021275,0.3203404255319149,0.1163531914893617,0.15360425531914895,0.27114794103653195,0.29409811989882434,0.23857391197449399,0.27918503342370954
1422,2.3157894736842106,9.842105263157896,0.170006667,0.305613333,AMG1608,Eddie Floyd,Knock on Wood,226,25,0.0,0.0,0.0,0.0,0.735,0.727,0.5,0.594,0.12676923076923077,0.3161538461538462,0.07807692307692309,0.0613076923076923,0.25417158044850785,0.2969401865005381,0.15928719426372684,0.16960315671953385
1423,4.5,37.54545454545455,-0.34094,-0.210606667,AMG1608,Massive Attack,Karmacoma,589,39,0.0,0.0,0.0,0.0,0.853,0.859,0.828,0.797,0.09786206896551725,0.32889655172413795,0.10793103448275863,0.08951724137931034,0.2400008518047281,0.3047759534041342,0.24067894011888277,0.20405384805585985
1424,1.7142857142857142,11.285714285714286,0.5564,0.4923,AMG1608,Ramones,Do You Remember Rock ''N'' Roll Radio_,197,8,0.0,0.0,0.0,0.0,0.576,0.531,0.016,0.734,0.21666666666666665,0.35400000000000004,0.005333333333333333,0.24466666666666667,0.31338368389776344,0.3065729929396913,0.009237604307034013,0.4237750975851853
1425,1.0,6.0,0.23318,0.23338,AMG1608,Homer & Jethro,The Battle of Kookamonga,107,3,0.0,0.258,0.0,0.0,0.0,0.258,0.0,0.0,0.0,0.258,0.0,0.0,,,,
1426,2.6,17.8,-0.531366667,-0.046433333,AMG1608,Paul Davis,I Go Crazy,97,8,0.0,0.688,0.0,0.0,0.0,0.828,0.0,0.0,0.0,0.758,0.0,0.0,0.0,0.09899494936611666,0.0,0.0
1427,1.4375,25.875,0.607466667,-0.21826,AMG1608,Edwin Starr,War,1091,23,0.0,0.0,0.0,0.0,0.853,0.828,0.906,0.797,0.09613846153846153,0.3320769230769231,0.10844615384615386,0.08309230769230769,0.22822267613856026,0.2804537789286937,0.22424582150296238,0.20394436458542767
1428,6.498338870431894,328.33222591362124,-0.14386,-0.099433333,AMG1608,Radiohead,High and Dry,5298,586,0.0,0.0,0.0,0.0,0.897,0.879,0.915,0.906,0.08330699088145897,0.3687963525835866,0.08554103343465044,0.0727082066869301,0.20696118696097499,0.29207257365137645,0.19638285231423616,0.18344222181226588
1429,5.3812154696132595,161.8121546961326,0.398726667,-0.140813333,AMG1608,Onyx,Slam,2187,454,0.0,0.0,0.0,0.0,0.911,0.891,0.812,0.935,0.15345161290322581,0.27892258064516134,0.062161290322580644,0.10576774193548388,0.2871601479411157,0.28917452007089434,0.16517139794656627,0.21290543658320757
1430,3.460674157303371,189.1011235955056,-0.197853333,0.036113333,AMG1608,Procol Harum,A Whiter Shade of Pale,1249,147,0.0,0.0,0.0,0.0,0.703,0.859,0.812,0.891,0.07702247191011236,0.3704831460674157,0.0810561797752809,0.08993258426966294,0.20203296184309372,0.33447326677925965,0.18862368497948515,0.1998039264875357
1431,0.6,1.6,0.300373333,0.265,AMG1608,Spike Jones,Cocktails for Two,123,1,0.0,0.0,0.0,0.0,0.667,0.828,0.53,0.266,0.11480000000000001,0.23080000000000003,0.08680000000000002,0.036,0.24595835239143865,0.30283835071976384,0.17131439584057795,0.08604391643547821
1432,1.2,15.2,0.35848,0.33294,AMG1608,Sam & Dave,I Thank You,96,17,0.0,0.0,0.0,0.0,0.0,0.863,0.359,0.0,0.0,0.28025,0.17175,0.0,0.0,0.40709243422102553,0.19872321622464414,0.0
1434,3.526315789473684,71.89473684210526,0.47766,0.031033333,AMG1608,The Monkees,(I''m Not Your) Steppin'' Stone,226,31,0.0,0.0,0.0,0.0,0.719,0.828,0.75,0.844,0.06361111111111112,0.44566666666666666,0.041666666666666664,0.13461111111111113,0.19183361015976347,0.30009077058156136,0.1767766952966369,0.268883342053737
1435,0.6538461538461539,11.807692307692308,-0.398406667,-0.40756,AMG1608,John Lennon,Working Class Hero,275,3,0.0,0.0,0.0,0.0,0.644,0.818,0.585,0.7,0.1998888888888889,0.238,0.11533333333333334,0.07777777777777778,0.2644156030023779,0.3634958734291216,0.23122445804888375,0.23333333333333334
