query_index,score,submission.score,arousal,valence,dataset,artist_name,song_name,n_words,submission.n_comments,min.Sentiment,max.Sentiment,mean.Sentiment,std.Sentiment
1175,1.75,14.3125,0.0967375,0.354025,AMG1608,Ashford & Simpson,Solid,216,17,-1.0,1.0,0.6153846153846154,0.6373020054525532
1176,2.9166666666666665,109.66666666666667,0.318326667,0.1655,AMG1608,Lynyrd Skynyrd,Gimme Three Steps,302,29,-1.0,1.0,0.1111111111111111,0.7847757742648634
1178,1.25,3.0,-0.110513333,-0.127526667,AMG1608,Gram Parsons,In My Hour of Darkness,131,3,-1.0,1.0,0.2222222222222222,0.8333333333333335
1179,9.258928571428571,404.13392857142856,0.313526667,0.394146667,AMG1608,The Beatles,Penny Lane,2310,226,-1.0,1.0,0.28354430379746837,0.7644430605539866
1180,2.0833333333333335,13.0,0.293573333,0.09562,AMG1608,The Divine Comedy,Something for the Weekend,1484,15,-1.0,1.0,0.09523809523809523,0.8335809156027643
1181,10.463414634146341,177.0487804878049,0.288466667,-0.031193333,AMG1608,The Smiths,Heaven Knows I''m Miserable Now,1840,139,-1.0,1.0,0.29056603773584905,0.8039354317279779
1182,6.29,557.57,0.685146667,0.26268,AMG1608,The Doors,Break on Through (To the Other Side),1662,327,-1.0,1.0,0.30976430976430974,0.7743822374434021
1183,11.256410256410257,584.7350427350427,0.622226667,0.60302,AMG1608,The Jackson 5,ABC,3126,248,-1.0,1.0,0.3020833333333333,0.7875974689674347
1184,1.5,5.5,0.2435,0.1117,AMG1608,10cc,The Wall Street Shuffle,162,2,-1.0,1.0,0.2,1.0954451150103324
1185,2.3333333333333335,60.458333333333336,-0.050333333,-0.134206667,AMG1608,The Rolling Stones,2000 Light Years from Home,507,31,-1.0,1.0,0.40384615384615385,0.7210997968684644
1186,6.4875,46.75,-0.271266667,-0.253673333,AMG1608,Blur,To the End,2082,130,-1.0,1.0,0.23076923076923078,0.8210793853813323
1187,7.051282051282051,62.8974358974359,-0.264073333,0.007806667,AMG1608,Yo La Tengo,My Little Corner of the World,704,61,-1.0,1.0,0.4420289855072464,0.7449892562006769
1188,4.5,8.0,0.128166667,0.158886667,AMG1608,Brian Eno,Burning Airlines Give You So Much More,24,1,,,,
1189,1.375,10.5,0.508086667,0.468493333,AMG1608,LaVern Baker,Jim Dandy,178,8,0.0,1.0,0.7647058823529411,0.43723731609760313
1190,11.69284064665127,4763.788683602771,0.607226667,-0.247046667,AMG1608,Danzig,Mother,8207,2243,-1.0,1.0,0.2887218045112782,0.8040205717580458
1191,4.073170731707317,131.6829268292683,0.352666667,0.094086667,AMG1608,Boogie Down Productions,Bridge Is Over,1009,76,-1.0,1.0,0.36363636363636365,0.7831451086507437
1192,22.946308724832214,6377.298657718121,0.642946667,0.61916,AMG1608,Aretha Franklin,Respect,3266,1042,-1.0,1.0,0.21150278293135436,0.7948354237379409
1193,3.6666666666666665,49.63636363636363,0.211073333,0.108946667,AMG1608,The Rentals,Friends of P.,990,84,-1.0,1.0,0.4230769230769231,0.7245996982604542
1194,1.625,12.5,-0.10414,0.035373333,AMG1608,Smokey Robinson,The Tracks of My Tears,179,9,-1.0,1.0,0.4666666666666667,0.7432233529572067
1195,3.948717948717949,17.692307692307693,0.569,-0.04568,AMG1608,Bon Jovi,Bad Medicine,631,61,-1.0,1.0,0.1956521739130435,0.8417554973078403
1196,3.25,53.52777777777778,0.471193333,0.199186667,AMG1608,The Jam,Town Called Malice,811,37,-1.0,1.0,0.35365853658536583,0.7264313451711831
1197,4.104651162790698,68.98837209302326,-0.42672,0.264826667,AMG1608,Phil Collins,A Groovy Kind of Love,1646,126,-1.0,1.0,0.27450980392156865,0.7956186958307813
1198,1.5,5.333333333333333,0.078133333,0.600206667,AMG1608,New Vaudeville Band,Winchester Cathedral,37,4,0.0,1.0,0.5,0.7071067811865476
1199,0.0,1.0,0.512353333,0.330666667,AMG1608,Led Zeppelin,Whole Lotta Love,2,1,,,,
1200,30.266666666666666,63.4,-0.1886,0.292026667,AMG1608,Dean Martin,Memories Are Made of This,256,6,-1.0,1.0,0.35714285714285715,0.7908448267958047
1201,2.3333333333333335,69.84615384615384,0.1086,0.062993333,AMG1608,Traffic,Dear Mr. Fantasy,485,61,-1.0,1.0,0.45977011494252873,0.7440398479756094
1203,3.0,42.095238095238095,-0.339966667,0.145153333,AMG1608,Hank Williams,Jambalaya (On the Bayou),429,33,-1.0,1.0,0.4050632911392405,0.7598749448694249
1204,3.15,19.25,-0.46718,0.340013333,AMG1608,James Taylor,You''ve Got a Friend,274,30,-1.0,1.0,0.3333333333333333,0.7523547938632787
1206,8.331210191082803,229.9936305732484,0.553386667,-0.26036,AMG1608,Pixies,Tame,2900,384,-1.0,1.0,0.2824267782426778,0.7994657347781439
1207,9.565217391304348,152.44927536231884,0.596966667,0.549226667,AMG1608,Prince,Let''s Go Crazy,2289,264,-1.0,1.0,0.2727272727272727,0.7831842126037883
1208,9.032894736842104,3062.065789473684,0.106386667,-0.117,AMG1608,The Police,Can''t Stand Losing You,5019,375,-1.0,1.0,0.3660436137071651,0.739966427094826
1209,1.5384615384615385,19.76923076923077,-0.556433333,-0.212006667,AMG1608,Billie Holiday,Lover Man,202,21,-1.0,1.0,0.4074074074074074,0.8439494725697222
1210,1.8636363636363635,25.0,0.045446667,0.064773333,AMG1608,Dolly Parton,Here You Come Again,942,28,-1.0,1.0,0.4533333333333333,0.7031460832674917
1211,4.4,55.4,0.6785,0.643273333,AMG1608,Little Richard,Good Golly Miss Molly,147,24,-1.0,1.0,0.4117647058823529,0.8702602720890289
1212,1.6666666666666667,4.583333333333333,0.048893333,0.300566667,AMG1608,Cilla Black,Alfie,112,12,-1.0,1.0,0.2222222222222222,0.7320844981409595
1213,1.5,4.0,0.412713333,0.162186667,AMG1608,Utopia,Feet Don''t Fail Me Now,28,5,-1.0,1.0,0.16666666666666666,0.752772652709081
1214,1.4285714285714286,5.285714285714286,0.270266667,0.46612,AMG1608,Wynonie Harris,Good Rockin'' Tonight,138,5,-1.0,1.0,0.46153846153846156,0.6602252917735248
1215,2.1,38.05,-0.162713333,-0.097113333,AMG1608,The Rolling Stones,Angie,197,25,-1.0,1.0,0.1724137931034483,0.8891796185747117
1216,1.6666666666666667,9.0,0.21028,0.311793333,AMG1608,Matthew Sweet,I''ve Been Waiting,509,4,-1.0,1.0,0.0196078431372549,0.8600045599514313
1218,3.5,11.0,-0.534013333,0.14126,AMG1608,Miles Davis,In Your Own Sweet Way,27,2,-1.0,1.0,0.5,1.0
1219,2.0,4.0,0.54846,0.28316,AMG1608,The Clash,I''m So Bored with the U.S.A.,7,1,,,,
1220,16.756521739130434,485.4173913043478,0.4179,0.002626667,AMG1608,Billy Ray Cyrus,Achy Breaky Heart,2197,573,-1.0,1.0,0.10649350649350649,0.8426053442945672
1221,1.8571428571428572,8.142857142857142,-0.255806667,0.269986667,AMG1608,Johnny Mathis,Wonderful! Wonderful!,168,8,-1.0,1.0,0.5,0.6324555320336759
1222,8.291845493562231,1155.5536480686694,0.178693333,0.289926667,AMG1608,Coldplay,Yellow,5011,472,-1.0,1.0,0.28435114503816794,0.8090128400326856
1223,5.465116279069767,288.1860465116279,0.061766667,0.060273333,AMG1608,Craig Mack,Flava in Ya Ear,1485,138,-1.0,1.0,0.22105263157894736,0.8567064701817299
1224,6.36144578313253,71.44578313253012,0.207713333,-0.07632,AMG1608,The Cure,Killing an Arab,1330,136,-1.0,1.0,0.27184466019417475,0.7863987042800226
1226,1.5714285714285714,6.285714285714286,0.614193333,0.3039,AMG1608,Chairmen of the Board,Give Me Just a Little More Time,535,6,-1.0,1.0,0.5161290322580645,0.7243833120632328
1227,5.717948717948718,190.5897435897436,-0.49728,-0.27904,AMG1608,Low,Over the Ocean,1470,172,-1.0,1.0,0.3053435114503817,0.8060416479641462
1228,3.3661971830985915,75.5774647887324,0.075213333,0.242113333,AMG1608,Al Stewart,Year of the Cat,1975,107,-1.0,1.0,0.33125,0.7896022966239751
1229,4.51875,132.46875,0.79846,0.060706667,AMG1608,Tenacious D,Explosivo,3628,152,-1.0,1.0,0.30174563591022446,0.8131555479348076
1230,2.6666666666666665,12.933333333333334,-0.093986667,0.0689,AMG1608,Paula Cole,I Don''t Want to Wait,299,15,-1.0,1.0,0.21875,0.8321900759926455
1231,1.951219512195122,41.78048780487805,0.01218,0.15978,AMG1608,Glen Campbell,Gentle on My Mind,563,50,-1.0,1.0,0.5625,0.5920090231950048
1232,2.6,27.4,0.666873333,-0.009453333,AMG1608,Mudhoney,In ''N'' Out of Grace,95,7,-1.0,1.0,0.25,0.7537783614444091
1233,10.091525423728813,3865.6,0.281333333,-0.14224,AMG1608,Talking Heads,Psycho Killer,4103,681,-1.0,1.0,0.35149863760217986,0.761732561930611
1234,4.809523809523809,28.80952380952381,-0.16468,0.085573333,AMG1608,Pet Shop Boys,Being Boring,1473,58,-1.0,1.0,0.12663755458515283,0.8306822151813261
1235,9.117977528089888,1068.2640449438202,-0.2862,-0.37014,AMG1608,Live,Lightning Crashes,2640,375,-1.0,1.0,0.2512315270935961,0.7862622693092876
1236,3.381818181818182,275.7818181818182,0.514193333,0.086166667,AMG1608,Buzzcocks,Orgasm Addict,1178,122,-1.0,1.0,0.30128205128205127,0.7739289939495516
1237,2.3,46.85,0.137146667,0.00912,AMG1608,The Animals,We Gotta Get Out of This Place,264,19,-1.0,1.0,0.0,0.9013878188659973
1238,1.6666666666666667,14.333333333333334,0.39252,0.128033333,AMG1608,Brian Eno,Baby''s on Fire,45,9,-1.0,1.0,0.3333333333333333,1.1547005383792517
1239,4.372413793103449,1290.0655172413792,0.35338,0.338893333,AMG1608,The Kinks,Victoria,6471,625,-1.0,1.0,0.357926221335992,0.7585207834874493
1240,1.5,12.166666666666666,-0.127726667,0.324813333,AMG1608,Gerry Mulligan,Line for Lyons,99,8,-1.0,1.0,0.38461538461538464,0.9607689228305227
1241,212.98540145985402,40714.311435523116,-0.431646667,-0.081253333,AMG1608,Bread,If,14798,13752,-1.0,1.0,0.09594966574911522,0.8504611332014166
1242,6.723404255319149,114.17021276595744,-0.36014,-0.01374,AMG1608,Nick Drake,At the Chime of a City Clock,1332,88,-1.0,1.0,0.28695652173913044,0.7792642077787012
1243,0.8181818181818182,1.1818181818181819,-0.32964,-0.196226667,AMG1608,Willie Nelson,All of Me,876,7,-1.0,1.0,0.3230769230769231,0.81216709156145
1244,1.5555555555555556,6.888888888888889,0.060686667,0.22118,AMG1608,Mose Allison,Parchman Farm,648,8,-1.0,1.0,0.4,0.777899868317385
1245,4.574468085106383,132.10638297872342,0.586433333,-0.124293333,AMG1608,Public Enemy,Welcome to the Terrordome,2144,88,-1.0,1.0,0.19090909090909092,0.859371239849595
1246,4.0,24.0,0.181026667,-0.087366667,AMG1608,Big Star,You Can''t Have Me,346,16,-1.0,1.0,0.5909090909090909,0.6661253213344648
1247,1.5,19.75,0.532553333,0.5063,AMG1608,Dusty Springfield,I Only Want to Be With You,36,8,-1.0,1.0,0.4444444444444444,0.7264831572567789
1248,0.0,10.0,0.39046,-0.475766667,AMG1608,Jay-Z,Big Pimpin'',4,1,1.0,1.0,1.0,
1249,1.6666666666666667,14.61111111111111,0.483173333,0.1202,AMG1608,Lene Lovich,Lucky Number,186,10,-1.0,1.0,0.3,0.8013147091860319
1250,7.743589743589744,2618.786982248521,-0.30088,-0.102613333,AMG1608,The Dead Milkmen,Bitchin'' Camaro,7936,1189,-1.0,1.0,0.19894829097283084,0.8045041722162196
1251,1.6428571428571428,14.642857142857142,-0.453386667,-0.030306667,AMG1608,Billie Holiday,Fine and Mellow,94,15,-1.0,1.0,0.375,0.7187952884282609
1252,1.3333333333333333,3.3333333333333335,0.45942,0.365266667,AMG1608,The Marvelettes,Beechwood 4-5789,18,1,-1.0,-1.0,-1.0,0.0
1253,4.391304347826087,106.28260869565217,-0.40852,0.014706667,AMG1608,Nancy Sinatra,Some Velvet Morning,1429,77,-1.0,1.0,0.3316062176165803,0.7595818547910465
1254,1.6666666666666667,23.933333333333334,0.122153333,0.19848,AMG1608,The Sundays,Here''s Where the Story Ends,173,17,-1.0,1.0,0.42857142857142855,0.8106434833777776
1255,5.304964539007092,392.88652482269504,0.32042,0.241706667,AMG1608,Joe Cocker,With a Little Help from My Friends,2846,267,-1.0,1.0,0.2536945812807882,0.7870392371477238
1256,3.8333333333333335,14.333333333333334,0.338953333,0.35304,AMG1608,James Brown,Night Train,114,8,-1.0,1.0,0.3333333333333333,0.7844645405527362
1257,0.9090909090909091,4.2272727272727275,-0.331153333,-0.056793333,AMG1608,Smokey Robinson,Ooo Baby Baby,290,8,-1.0,1.0,0.3157894736842105,0.7492686492653552
1258,4.2272727272727275,34.88636363636363,-0.178013333,-0.052526667,AMG1608,Randy Newman,Sail Away,1432,62,-1.0,1.0,0.42386831275720166,0.7367046454671822
1259,13.552631578947368,74.15789473684211,0.36182,0.28714,AMG1608,The Kinks,Picture Book,774,64,-1.0,1.0,0.41964285714285715,0.7550239284692456
1260,1.0,36.2,-0.02876,-0.001046667,AMG1608,Happy Mondays,Step On,26,2,0.0,1.0,0.75,0.5
1261,2.6,6.6,0.039986667,0.32486,AMG1608,Harry Nilsson,I Guess the Lord Must Be in New York City,46,5,-1.0,1.0,0.36363636363636365,0.674199862463242
1262,2.9523809523809526,190.04761904761904,-0.010113333,-0.28088,AMG1608,The Innocence Mission,Bright as Yellow,556,22,-1.0,1.0,0.32142857142857145,0.811444119112067
1263,1.7692307692307692,11.923076923076923,0.392526667,0.289766667,AMG1608,Malcolm McLaren,Buffalo Gals,223,16,-1.0,1.0,0.3333333333333333,0.7669649888473704
1264,5.623595505617978,86.6685393258427,0.573606667,0.558933333,AMG1608,The Kingsmen,"""Louie",8059,490,-1.0,1.0,0.23333333333333334,0.7599026067125801
1265,22.315369261477045,1539.243512974052,0.669906667,-0.025853333,AMG1608,Beastie Boys,Fight for Your Right,9056,1622,-1.0,1.0,0.21219987021414666,0.8088835669989978
1266,5.77027027027027,100.20270270270271,-0.035933333,0.194946667,AMG1608,Yo La Tengo,Autumn Sweater,1078,110,-1.0,1.0,0.4563106796116505,0.7361958783503366
1267,1.25,5.0,0.429913333,0.064753333,AMG1608,Graham Parker,Local Girls,226,5,-1.0,1.0,0.30434782608695654,0.8221248859286776
1268,13.943661971830986,207.40845070422534,0.639573333,0.51746,AMG1608,Destiny''s Child,Survivor,1136,146,-1.0,1.0,-0.05947955390334572,0.84431445108104
1269,8.104265402843602,535.5308056872038,-0.265853333,0.056006667,AMG1608,The Doors,Riders on the Storm,2694,489,-1.0,1.0,0.1887966804979253,0.8280672862205755
1270,2.0277777777777777,66.08333333333333,-0.06816,-0.329846667,AMG1608,Roy Orbison,Only the Lonely,683,38,-1.0,1.0,0.44871794871794873,0.7143689595181263
1271,1.0,3.0,0.31056,-0.00622,AMG1608,Pete Townshend,Slit Skirts,9,1,1.0,1.0,1.0,
1272,1.6666666666666667,4.666666666666667,0.5985,0.082993333,AMG1608,Spike Jones,William Tell Overture,20,3,-1.0,1.0,0.4,0.8944271909999159
1273,1.0,22.8,0.570486667,-0.22964,AMG1608,The Damned,Machine Gun Etiquette,54,1,-1.0,1.0,0.4,0.8944271909999159
1274,2.787878787878788,37.54545454545455,0.149233333,-0.090226667,AMG1608,Echo & the Bunnymen,Bring on the Dancing Horses,735,32,-1.0,1.0,0.3877551020408163,0.7548148275853973
1275,3.4615384615384617,243.28205128205127,0.433586667,0.072646667,AMG1608,Lenny Kravitz,Are You Gonna Go My Way,1121,78,-1.0,1.0,0.3888888888888889,0.7598705455158608
1276,77.83240223463687,9536.40782122905,0.615993333,0.4602,AMG1608,Aerosmith,Walk This Way,3339,1125,-1.0,1.0,0.22495606326889278,0.7496544085250847
1277,4.018518518518518,39.05555555555556,0.36338,0.2727,AMG1608,Kid Rock,Cowboy,963,82,-1.0,1.0,0.22818791946308725,0.7979772177971906
1278,1.0,3.0833333333333335,0.084333333,-0.133793333,AMG1608,Nick Lowe,Cracking Up,1615,10,-1.0,1.0,-0.009523809523809525,0.8025828269650394
1280,2.4347826086956523,33.17391304347826,-0.36284,0.12588,AMG1608,Hoagy Carmichael,Stardust,291,32,-1.0,1.0,0.3333333333333333,0.7954673856179907
1281,2.0,41.04054054054054,0.36244,0.469153333,AMG1608,Neil Sedaka,Calendar Girl,867,36,-1.0,1.0,0.3592233009708738,0.7778095050321824
1282,2.25,48.375,0.264406667,0.475833333,AMG1608,Chuck Berry,No Particular Place to Go,1011,33,-1.0,1.0,0.5681818181818182,0.6745872223702151
1283,5.611111111111111,389.04761904761904,0.602793333,0.145406667,AMG1608,Guns N'' Roses,Mr. Brownstone,2050,440,-1.0,1.0,0.24033149171270718,0.822285107730954
1284,6.794871794871795,346.35042735042737,0.487313333,0.557326667,AMG1608,The Proclaimers,I''m Gonna Be (500 Miles),2246,181,-1.0,1.0,0.28679245283018867,0.8261900819169739
1285,4.226086956521739,40.28695652173913,0.55006,0.5895,AMG1608,Billy Joel,Tell Her About It,2814,206,-1.0,1.0,0.20618556701030927,0.8086362849317436
1286,4.666666666666667,15.272727272727273,0.437266667,0.207373333,AMG1608,The Rolling Stones,Live with Me,458,62,-1.0,1.0,0.4,0.7458216945088149
1287,3.107142857142857,49.892857142857146,-0.01138,0.154806667,AMG1608,The Orb,Blue Room,358,36,-1.0,1.0,0.45901639344262296,0.696988055655745
1288,3.9210526315789473,124.60526315789474,-0.166066667,0.379266667,AMG1608,Bee Gees,Too Much Heaven,1680,75,-1.0,1.0,0.3057553956834532,0.7811192362580567
1289,3.0,5.0,-0.479026667,-0.484986667,AMG1608,George Jones,A Good Year for the Roses,20,3,-1.0,-1.0,-1.0,0.0
1290,0.3333333333333333,0.3333333333333333,-0.338773333,-0.406193333,AMG1608,Patsy Cline,Sweet Dreams,170,1,,,,
1291,2.739130434782609,25.043478260869566,-0.394946667,-0.3705,AMG1608,Johnny Cash,I Still Miss Someone,344,32,-1.0,1.0,0.12903225806451613,0.8585895977141899
1292,3.238095238095238,79.66666666666667,0.094953333,0.403966667,AMG1608,Supertramp,Bloody Well Right,417,34,-1.0,1.0,0.32786885245901637,0.7899643763151567
1293,1.3333333333333333,7.0,0.286293333,-0.04806,AMG1608,Love,My Little Red Book,66,3,-1.0,1.0,0.42857142857142855,0.9759000729485332
1294,6.435294117647059,138.04705882352943,0.567666667,0.315786667,AMG1608,Young MC,Bust a Move,952,122,-1.0,1.0,0.23684210526315788,0.7254762501100117
1295,3.7468354430379747,82.46835443037975,-0.48796,-0.29578,AMG1608,John Prine,Sam Stone,1953,116,-1.0,1.0,0.3767605633802817,0.7720529736084384
1297,1.2,28.2,0.47114,-0.259113333,AMG1608,Tony Williams,Emergency,45,4,,,,
1298,4.65,38.15,0.17202,-0.206966667,AMG1608,Bob Dylan,Everything Is Broken,557,23,-1.0,1.0,0.39215686274509803,0.7766191182954234
1299,13.061611374407583,419.1184834123223,-0.019153333,-0.195166667,AMG1608,Jeff Buckley,Grace,5449,633,-1.0,1.0,0.3105924596050269,0.7796461801333093
1300,2.125,5.375,0.065613333,0.12338,AMG1608,Suede,The Wild Ones,206,8,-1.0,1.0,0.42105263157894735,0.7580764757601939
1301,1.75,10.875,0.128166667,0.158886667,AMG1608,Brian Eno,Burning Airlines Give You So Much More,191,8,-1.0,1.0,0.36,0.7
1302,4.238636363636363,196.77272727272728,-0.165506667,-0.184373333,AMG1608,R.E.M.,Nightswimming,2806,113,-1.0,1.0,0.34328358208955223,0.7844338666813863
1303,1.6470588235294117,53.205882352941174,0.509653333,0.1301,AMG1608,The Monkees,Last Train to Clarksville,1930,58,-1.0,1.0,0.3235294117647059,0.7738548797219506
1304,4.533333333333333,37.733333333333334,0.20636,-0.166033333,AMG1608,Billy Joel,Say Goodbye to Hollywood,954,139,-1.0,1.0,0.20105820105820105,0.8327083100181852
1305,1.0,32.0,0.06968,0.318066667,AMG1608,Alabama,The Closer You Get,15,2,1.0,1.0,1.0,
1306,0.8181818181818182,4.454545454545454,0.18836,-0.0867,AMG1608,The Association,Cherish,305,9,-1.0,1.0,0.37037037037037035,0.7916947813271392
1307,3.0,3.8461538461538463,0.586633333,0.107206667,AMG1608,Basement Jaxx,Jump N'' Shout,249,7,-1.0,1.0,0.3333333333333333,0.7958224257542215
1308,19.7,3175.6181818181817,0.15782,0.5835,AMG1608,The Beach Boys,California Girls,3866,456,-1.0,1.0,0.2667946257197697,0.7336887138931186
1309,1.8571428571428572,21.928571428571427,0.44628,0.150573333,AMG1608,Eddie Cochran,Summertime Blues,315,26,-1.0,1.0,0.2571428571428571,0.8520859229960717
1310,2.68,36.28,0.114393333,0.160513333,AMG1608,Liz Phair,Supernova,1125,32,-1.0,1.0,0.2357142857142857,0.8448805993349472
1311,2.0,1.0,0.5564,0.4923,AMG1608,Ramones,Do You Remember Rock ''N'' Roll Radio_,9,1,,,,
1312,21.093922651933703,8529.357274401473,0.512353333,0.330666667,AMG1608,Led Zeppelin,Whole Lotta Love,6842,1808,-1.0,1.0,0.3271812080536913,0.7820398572021631
1313,41.502450980392155,7550.97794117647,0.373453333,0.129926667,AMG1608,Faces,Stay With Me,25894,2344,-1.0,1.0,0.17402047299682316,0.8269955206092123
1314,4.409090909090909,84.48484848484848,-0.315073333,0.269913333,AMG1608,Donald Fagen,I.G.Y.,1502,131,-1.0,1.0,0.35,0.7560080139488018
1315,1.8888888888888888,9.555555555555555,-0.027306667,0.25964,AMG1608,Harry Nilsson,1941,321,9,-1.0,1.0,0.39285714285714285,0.7859547491585427
1316,1.0,9.0,-0.51242,-0.267666667,AMG1608,Jo Stafford,You Belong to Me,128,4,-1.0,1.0,0.5294117647058824,0.7998161553463028
1317,1.4166666666666667,9.166666666666666,0.022073333,0.3479,AMG1608,Kathy Mattea,Eighteen Wheels and a Dozen Roses,150,9,-1.0,1.0,0.5555555555555556,0.7264831572567789
1318,8.980676328502415,604.7149758454107,-0.183606667,0.131926667,AMG1608,Steely Dan,Deacon Blues,3581,514,-1.0,1.0,0.29797191887675506,0.8024253893417247
1319,4.42,509.11,-0.496833333,0.365306667,AMG1608,Fats Waller,Ain''t Misbehavin'',1025,176,-1.0,1.0,0.36666666666666664,0.747457145934116
1320,18.179347826086957,161.89673913043478,0.65692,0.447,AMG1608,Madonna,Express Yourself,3649,421,-1.0,1.0,0.3301282051282051,0.7537957344130074
1321,6.46969696969697,384.2878787878788,0.7076,0.552546667,AMG1608,Devo,Whip It,2585,257,-1.0,1.0,0.1620795107033639,0.8185161382069881
1322,10.835616438356164,278.2328767123288,0.266293333,-0.285866667,AMG1608,Nirvana,In Bloom,5047,309,-1.0,1.0,0.2742927429274293,0.762282609184418
1323,7.681818181818182,122.9090909090909,-0.46,-0.393773333,AMG1608,Jacques Brel,Amsterdam,1567,160,-1.0,1.0,0.35454545454545455,0.8080598991827418
1324,3.727272727272727,58.54545454545455,0.372986667,0.04752,AMG1608,Busta Rhymes,Put Your Hands Where My Eyes Could See,392,28,-1.0,1.0,0.23636363636363636,0.8380673614673837
1325,11.24031007751938,1149.8062015503876,0.184013333,0.17454,AMG1608,Talking Heads,Once in a Lifetime,4808,643,-1.0,1.0,0.315203955500618,0.7792346709814587
1326,6.475336322869955,1599.9775784753363,0.394226667,0.302313333,AMG1608,Prince,Raspberry Beret,2613,483,-1.0,1.0,0.3222748815165877,0.7646752933815638
1327,1.4,5.4,-0.253073333,-0.142433333,AMG1608,Barclay James Harvest,Mocking Bird,63,2,-1.0,1.0,0.5555555555555556,0.7264831572567789
1328,9.968253968253968,211.17460317460316,0.574366667,0.024586667,AMG1608,Public Enemy,Rebel Without a Pause,2197,108,-1.0,1.0,0.22468354430379747,0.8300840813300523
1329,4.28125,31.109375,-0.41544,-0.040373333,AMG1608,Bob Dylan,Just Like a Woman,1822,105,-1.0,1.0,0.25806451612903225,0.7964100431621904
1330,2.7777777777777777,60.148148148148145,0.272566667,0.2561,AMG1608,Joe Walsh,Rocky Mountain Way,446,23,-1.0,1.0,0.49056603773584906,0.6685990378693106
1331,0.8823529411764706,2.176470588235294,0.56904,-0.15654,AMG1608,The Exploited,Exploited Barmy Army,149,3,-1.0,1.0,0.5,0.8366600265340756
1332,1.0,28.0,0.54846,0.28316,AMG1608,The Clash,I''m So Bored with the U.S.A.,138,11,-1.0,1.0,0.2777777777777778,0.8264420947336313
1333,1.0,12.666666666666666,0.402686667,0.287153333,AMG1608,The Boo Radleys,Wake Up Boo!,253,8,-1.0,1.0,0.1724137931034483,0.9284766908852593
1334,7.752688172043011,546.4301075268817,0.491973333,0.284413333,AMG1608,Eric Clapton,Layla,2627,493,-1.0,1.0,0.3333333333333333,0.7778444682625972
1335,3.21875,295.65625,0.03944,0.09006,AMG1608,The Flaming Lips,She Don''t Use Jelly,1241,132,-1.0,1.0,0.29936305732484075,0.7800802732597808
1336,1.2307692307692308,14.23076923076923,0.320353333,0.253906667,AMG1608,Fats Waller,The Joint Is Jumpin'',330,5,-1.0,1.0,0.35135135135135137,0.6756156129460423
1338,4.642857142857143,316.5,-0.260773333,0.092093333,AMG1608,Spike Jones,All I Want for Christmas Is My Two Front Teeth,138,22,-1.0,1.0,0.45454545454545453,0.7385489458759964
1339,2.2,20.8,0.422493333,0.339293333,AMG1608,The Supremes,Baby Love,168,10,-1.0,1.0,0.4117647058823529,0.7952062255644573
1340,6.081081081081081,464.2432432432432,0.54308,0.365606667,AMG1608,Deep Purple,Highway Star,3299,247,-1.0,1.0,0.2857142857142857,0.8067991278769546
1341,5.435897435897436,88.61538461538461,-0.184013333,0.087393333,AMG1608,Randy Newman,Short People,1774,124,-1.0,1.0,0.007874015748031496,0.8196795189032734
1342,3.0,14.8,-0.523833333,0.25806,AMG1608,Frank Sinatra,As Time Goes By,56,5,-1.0,1.0,0.4444444444444444,0.7264831572567789
1343,15.279761904761905,3099.1875,0.265306667,-0.50906,AMG1608,Korn,Freak on a Leash,4177,1196,-1.0,1.0,0.2208,0.8120976321247121
1344,3.5625,46.46875,0.255313333,-0.228426667,AMG1608,John Lennon,Cold Turkey,958,60,-1.0,1.0,0.11518324607329843,0.8254694631936405
1345,1.4444444444444444,9.222222222222221,0.530313333,0.185693333,AMG1608,Fontella Bass,Rescue Me,636,7,-1.0,1.0,0.41025641025641024,0.7853242279784397
1346,1.3333333333333333,15.266666666666667,-0.250113333,0.141066667,AMG1608,The Wallflowers,Three Marlenas,813,10,-1.0,1.0,0.3333333333333333,0.7844645405527361
1347,7.340336134453781,655.0084033613446,-0.387653333,-0.09258,AMG1608,Low,Sunflower,5000,714,-1.0,1.0,0.17569193742478942,0.8157700014983115
1349,0.5,1.5,0.36652,0.272333333,AMG1608,Pixies,Here Comes Your Man,49,1,-1.0,-1.0,-1.0,0.0
1350,2.5609756097560976,27.682926829268293,-0.117246667,-0.433413333,AMG1608,Badfinger,Without You,977,72,-1.0,1.0,0.16494845360824742,0.8124091278815694
1351,3.642857142857143,90.125,0.571673333,-0.512666667,AMG1608,Kyuss,Thumb,698,58,-1.0,1.0,0.3978494623655914,0.7681115315617819
1352,8.591954022988507,419.35632183908046,0.69638,0.586413333,AMG1608,Boston,More Than a Feeling,3104,308,-1.0,1.0,0.25,0.8038820902933089
1353,-2.0,6.0,-0.501786667,-0.228513333,AMG1608,Burt Bacharach,Trains and Boats and Planes,4,2,1.0,1.0,1.0,
1354,2.4827586206896552,24.724137931034484,0.125126667,0.54496,AMG1608,The Lovin'' Spoonful,Daydream,528,33,-1.0,1.0,0.1590909090909091,0.8336856196874052
1355,28.879781420765028,3983.3224043715845,0.841106667,0.460593333,AMG1608,The Vapors,Turning Japanese,2005,667,-1.0,1.0,0.3106796116504854,0.7980795888474491
