query_index,score,submission.score,arousal,valence,dataset,artist_name,song_name,n_comments,n_words,min.Valence,min.Arousal,min.Dominance,max.Valence,max.Arousal,max.Dominance,mean.Valence,mean.Arousal,mean.Dominance,std.Valence,std.Arousal,std.Dominance
306,0.719626168224299,10415.766355140187,0.423793333,0.016653333,AMG1608,The Easybeats,Friday on My Mind,8036,2211,0.0,0.073,0.102,1.0,0.942,0.938,0.6419904502046384,0.48551705320600275,0.5304665757162347,0.23590744727364718,0.1778089823471424,0.16568477885470523
307,42.370370370370374,34669.42857142857,0.528913333,0.616753333,AMG1608,The Blues Brothers,Soul Man,11520,3570,0.008,0.13,0.136,1.0,0.946,0.991,0.6308411016949153,0.46967584745762714,0.5427309322033897,0.2229310209246426,0.18808392107967933,0.16530041382848382
308,0.2682926829268293,47793.9756097561,0.6148,0.70412,AMG1608,The Beach Boys,I Get Around,20449,496,0.0,0.082,0.125,1.0,0.931,0.973,0.629697033898305,0.46979449152542374,0.5179152542372881,0.2209436223054833,0.1748665555255049,0.15501841963130802
309,1.344,2531.688,-0.613546667,-0.180346667,AMG1608,"Bobby ""Blue"" Bland""",Stormy Monday Blues,781,1081,0.02,0.112,0.102,1.0,0.959,0.938,0.6701150000000001,0.4444225,0.5299475,0.20068996719400506,0.16668913330404636,0.1650994072655884
310,1.8778625954198473,1331.3435114503816,-0.36688,-0.294546667,AMG1608,Bob Dylan,To Ramona,829,11325,0.02,0.073,0.131,1.0,0.923,0.953,0.6598121990369181,0.4475152487961477,0.5304317817014446,0.21408612710493385,0.16829289277166187,0.16245863609447095
311,0.6618357487922706,39497.51207729468,-0.08928,0.11884,AMG1608,Roxy Music,More Than This,26467,1176,0.02,0.118,0.087,1.0,0.945,0.963,0.6741808510638297,0.44818617021276597,0.529654255319149,0.2048610824961924,0.14810532625356204,0.16034717704280455
312,0.75,83.04545454545455,0.349586667,0.008146667,AMG1608,Jeff Beck,Beck''s Bolero,119,946,0.021,0.137,0.102,1.0,0.945,0.94,0.6311706036745407,0.45431496062992127,0.519763779527559,0.1994162131847619,0.16267591453662522,0.15842152914030108
313,2.0606060606060606,363.7878787878788,-0.019713333,0.053753333,AMG1608,The Beatles,Only a Northern Song,315,1485,0.0,0.073,0.131,1.0,0.93,0.922,0.6479594272076372,0.4572434367541766,0.5175775656324583,0.20908448368163893,0.15322292894872028,0.15097826318654362
314,2.346368715083799,2264.2346368715084,0.2342,-0.056133333,AMG1608,Dr. Octagon,Blue Flowers,2022,8778,0.0,0.123,0.102,1.0,0.931,0.966,0.5949967266775777,0.4601914893617022,0.5148248772504092,0.21876867037308786,0.1664521129173896,0.16353067723366557
315,2.8190476190476192,718.4095238095238,0.49298,-0.214726667,AMG1608,Minor Threat,Out of Step,225,2926,0.0,0.127,0.12,1.0,0.939,0.953,0.5957478108581437,0.45578458844133096,0.5093309982486866,0.22625428825930693,0.1687286854862765,0.15516248665670765
316,2.4210526315789473,226.1184210526316,0.536133333,0.171933333,AMG1608,The Boo Radleys,I Hang Suspended,82,378,0.06,0.158,0.114,1.0,0.931,0.938,0.6603815261044177,0.47377911646586346,0.5282128514056225,0.20505470115018246,0.16244846392960197,0.1688899684619505
317,2.6511627906976742,7937.852713178295,0.123353333,-0.035953333,AMG1608,Roger Miller,Dang Me,2121,4560,0.021,0.09,0.102,1.0,0.931,0.938,0.6430125,0.45798392857142856,0.5108553571428571,0.21019256403557604,0.15861039481733025,0.16323553931372348
318,1.6054054054054054,6986.594594594595,-0.179346667,-0.125653333,AMG1608,Laurie Anderson,O Superman (For Massenet),7426,47895,0.0,0.073,0.045,1.0,0.971,0.991,0.6159091743119266,0.4753146788990825,0.5400155963302753,0.23469185394243935,0.17570340613801722,0.17119880005796703
319,1.3021582733812949,436.9424460431655,0.346006667,0.31406,AMG1608,Crowded House,Now We''re Getting Somewhere,242,2775,0.0,0.132,0.102,1.0,0.945,0.943,0.66129,0.47655857142857144,0.5476771428571429,0.21267489186088717,0.17071462436954782,0.1682282538682203
320,85.13609467455622,57021.56213017752,-0.02324,0.17704,AMG1608,The Band,The Weight,24940,3655,0.02,0.091,0.045,1.0,0.941,0.934,0.669287812041116,0.4568663729809104,0.5447562408223201,0.19956281477873497,0.1691371391015085,0.1619276415017473
321,0.0,15.25,0.422706667,0.190233333,AMG1608,The Lemonheads,Alison''s Starting to Happen,8,190,0.292,0.236,0.225,0.938,0.784,0.845,0.6409999999999999,0.4671851851851852,0.4862222222222222,0.20289519841154827,0.15558179571111513,0.1475018470114692
322,1.161137440758294,9299.293838862559,0.284466667,0.344286667,AMG1608,Brick,Dazz,6068,630,0.0,0.123,0.102,1.0,0.959,0.944,0.6528561759729273,0.4467394247038918,0.5141472081218273,0.1958879079982435,0.16921247235056436,0.1612875744838088
323,0.5546875,4187.0,0.212426667,0.56624,AMG1608,James Taylor,How Sweet It Is (To Be Loved by You),1037,1891,0.021,0.127,0.12,1.0,0.943,0.902,0.6855894378194208,0.47581090289608174,0.5435536626916524,0.21766735766145928,0.16826313097678802,0.16851183134461123
324,1.8627450980392157,213.01960784313727,0.558633333,0.53874,AMG1608,Joe Ely,Fingernails,51,1378,0.0,0.1,0.172,0.98,0.935,0.902,0.6291722488038275,0.44955980861244016,0.5189425837320575,0.19257685527525634,0.18450171333361684,0.16302918732022262
325,1.0780141843971631,7637.397163120568,0.08796,0.09504,AMG1608,Neil Diamond,"""Girl",2805,1275,0.021,0.137,0.149,1.0,0.945,0.943,0.6789827089337176,0.4732391930835735,0.5527377521613833,0.21327533763272175,0.16372676684649326,0.1600410454527672
326,1.2826086956521738,524.804347826087,0.460266667,0.37232,AMG1608,Eddie Cochran,Skinny Jim,80,946,0.021,0.148,0.125,1.0,0.971,0.922,0.6204342857142857,0.4545428571428571,0.5283028571428572,0.19816156467460008,0.17507708365652794,0.17260930151298717
327,1.271186440677966,3540.6497175141244,0.440553333,0.269373333,AMG1608,Devo,Girl U Want,2130,2145,0.031,0.112,0.136,1.0,0.952,0.943,0.6333127208480566,0.4542243816254417,0.5245353356890461,0.20621971978703701,0.16478411999019923,0.16082787365338577
329,0.8170731707317073,3203.2195121951218,-0.121486667,-0.301933333,AMG1608,The Beau Brummels,Just a Little,773,2080,0.02,0.132,0.113,1.0,0.931,0.922,0.6371818181818182,0.4686335227272727,0.5094715909090909,0.22245742486890807,0.16106769581051592,0.1496686722107751
330,2.4444444444444446,248.5185185185185,0.392613333,0.24818,AMG1608,Esquerita,Rockin'' the Joint,27,496,0.061,0.187,0.172,1.0,0.843,0.868,0.6526909090909091,0.4781272727272726,0.5391272727272726,0.22124612344185182,0.18728736630044637,0.18582030891532608
331,1.5,379.5,-0.346066667,-0.21058,AMG1608,Patsy Cline,She''s Got You,108,210,0.031,0.158,0.155,1.0,0.88,0.981,0.6755615384615384,0.46506153846153847,0.5334615384615384,0.1904544953218812,0.15325530980070778,0.1668567204996831
332,0.7602040816326531,31813.923469387755,0.47806,0.292826667,AMG1608,Heart,Crazy on You,21082,4186,0.0,0.118,0.045,1.0,0.959,0.954,0.6510112834978844,0.46801692524682653,0.5245571227080394,0.21956647034725368,0.17395269259529733,0.16231189432785592
333,0.7329842931937173,24141.33507853403,-0.317426667,0.047913333,AMG1608,R.E.M.,Man on the Moon,10129,5778,0.02,0.073,0.113,1.0,0.948,0.991,0.6190571992110453,0.4601883629191321,0.527060157790927,0.21866720643307622,0.17545184376189837,0.16563113113053418
334,0.7536231884057971,102327.10144927536,-0.06444,0.309566667,AMG1608,India.Arie,Video,37892,8128,0.0,0.073,0.102,1.0,0.945,0.991,0.6879051254089422,0.4627928026172301,0.5493642311886586,0.2223909986326518,0.1698831624973652,0.16009796518752717
335,0.9035532994923858,38136.42639593909,0.491633333,0.188266667,AMG1608,Slade,Cum on Feel the Noize,15951,2145,0.0,0.073,0.087,1.0,0.959,0.946,0.6223522727272727,0.46379261363636365,0.5214900568181818,0.22399038105605823,0.1924679638288248,0.16082087581310475
336,1.2474226804123711,534.5670103092783,0.230133333,0.149173333,AMG1608,Peter Sellers,Any Old Iron,348,15753,0.031,0.09,0.087,1.0,0.931,0.87,0.6227223382045929,0.42036534446764096,0.49548851774530267,0.19007166712116802,0.1545315573837391,0.15337666386549692
337,1.2678571428571428,169.64285714285714,0.422293333,0.195826667,AMG1608,The Go-Go''s,Head over Heels,89,2080,0.125,0.073,0.131,1.0,0.931,0.938,0.670407114624506,0.4879604743083003,0.5474743083003952,0.20459639971069404,0.1842436448123582,0.17446263395593076
338,2.935483870967742,10601.625806451613,0.084873333,0.3803,AMG1608,The Meters,Cissy Strut,3314,3741,0.02,0.127,0.157,1.0,0.948,0.922,0.6432340791738382,0.4679535283993115,0.5204698795180722,0.19784238835424264,0.17238946356147086,0.16559411701866814
339,1.5166666666666666,88265.1,0.473726667,0.19642,AMG1608,The Animals,Don''t Let Me Be Misunderstood,15473,2701,0.0,0.13,0.109,1.0,0.959,0.938,0.6453555555555556,0.46207777777777775,0.5310333333333334,0.22640618716395858,0.18056126216000176,0.16456662360864052
340,0.6304347826086957,2603.5978260869565,0.14524,0.00584,AMG1608,The Band,King Harvest (Has Surely Come),1305,7381,0.012,0.112,0.136,1.0,0.971,0.944,0.6525450346420324,0.45868591224018473,0.5254364896073903,0.21077867853193258,0.1765580856319006,0.16913247125284092
341,0.7153284671532847,47783.766423357665,0.089613333,0.302973333,AMG1608,The Beach Boys,God Only Knows,20876,3160,0.0,0.09,0.136,1.0,0.931,0.953,0.6718345864661655,0.4559981203007519,0.5406691729323307,0.22272980026016753,0.16115312458439976,0.17125395386000777
342,1.880952380952381,9183.470238095239,0.391066667,0.031453333,AMG1608,Janet Jackson,What Have You Done for Me Lately,5236,2850,0.02,0.156,0.102,1.0,0.959,0.943,0.6553291139240506,0.4710611814345992,0.5381286919831224,0.20963673734653954,0.17926969080614333,0.1613368906445518
343,0.5406698564593302,31657.708133971293,0.450726667,0.091606667,AMG1608,A Tribe Called Quest,Scenario,15612,67528,0.0,0.122,0.045,1.0,0.971,0.938,0.5742148936170213,0.47513191489361706,0.5081968085106383,0.2201567565055089,0.18177224699903138,0.15958576099475247
344,0.8303030303030303,5189.8,0.231766667,0.01562,AMG1608,Warren Zevon,"""Lawyers",3651,7503,0.0,0.073,0.12,1.0,0.931,0.991,0.6200504885993485,0.4701091205211727,0.540369706840391,0.22553093939536759,0.18206035645190558,0.16977229292862672
345,1.7169811320754718,14009.67924528302,-0.570233333,-0.128446667,AMG1608,Charles Mingus,Goodbye Pork Pie Hat,3126,1035,0.0,0.1,0.102,1.0,0.941,0.943,0.6192741935483871,0.4797774193548387,0.526341935483871,0.2213214190476891,0.18155817527586016,0.17379431873917872
346,2.1920903954802258,21440.598870056496,0.427593333,0.18198,AMG1608,George Clinton,Atomic Dog,8610,1540,0.0,0.091,0.045,1.0,0.971,0.962,0.6193469387755103,0.47805510204081636,0.5143653061224489,0.2207204554841652,0.17335997226620942,0.15397940006568775
347,0.6666666666666666,73.86666666666666,0.494813333,0.552546667,AMG1608,Sidney Bechet,When the Saints Go Marching In,15,435,0.021,0.163,0.148,0.98,0.948,0.981,0.5958450704225353,0.4807183098591549,0.5443521126760562,0.2554741053630806,0.19000911129271003,0.19804653844066547
348,0.8870056497175142,10665.310734463277,0.21672,-0.077126667,AMG1608,The Stooges,I Wanna Be Your Dog,5615,2701,0.052,0.127,0.102,1.0,0.949,0.944,0.6207350427350428,0.47562606837606836,0.5126773504273504,0.2202921903595379,0.17668586892646335,0.16320666658242733
349,34.336322869955154,64996.910313901346,0.442546667,0.344113333,AMG1608,Def Leppard,Pour Some Sugar on Me,22379,2016,0.02,0.073,0.087,1.0,0.945,0.953,0.6553495145631067,0.46888349514563105,0.522625520110957,0.2080125060420717,0.17716016848224062,0.16243329780777177
350,0.8888888888888888,23332.666666666668,0.516913333,0.326166667,AMG1608,Iggy Pop,Lust for Life,8029,5778,0.0,0.082,0.102,1.0,0.952,0.905,0.6116118644067796,0.49071694915254244,0.5262474576271187,0.23686490858381623,0.19286948414038457,0.17200554671430315
351,0.7647058823529411,64.11764705882354,-0.27506,0.43838,AMG1608,Nana Mouskouri,Love Me Tender,17,36,0.729,0.255,0.375,1.0,0.665,0.81,0.8823749999999999,0.48400000000000004,0.6045,0.09617831282125332,0.11804115505074611,0.15241953380624904
352,0.22549019607843138,85906.7843137255,-0.265026667,0.14114,AMG1608,Otis Redding,These Arms of Mine,12690,435,0.021,0.118,0.161,1.0,0.93,0.922,0.6927308970099668,0.4442691029900333,0.5289302325581396,0.21236424057624678,0.1667024415203909,0.1505063623780705
353,0.5,27.5,0.063086667,-0.129546667,AMG1608,The Jam,That''s Entertainment,8,45,0.125,0.298,0.204,0.939,0.704,0.923,0.61425,0.54675,0.6015,0.2698691481864074,0.15733472053464323,0.22412305293553106
354,1.2424242424242424,98.33333333333333,-0.52112,0.37054,AMG1608,Frank Sinatra,You Go to My Head,33,1953,0.051,0.127,0.148,1.0,0.865,0.87,0.6735875,0.4542562500000001,0.520675,0.20209330267829606,0.15503837004789145,0.15252180172027865
355,0.6371681415929203,13830.371681415929,-0.30666,0.18982,AMG1608,Curtis Mayfield,People Get Ready,3264,2145,0.012,0.1,0.153,1.0,0.942,0.991,0.65721875,0.46565039062499997,0.549291015625,0.23401941604095317,0.16816397982159006,0.16674355222541956
356,1.2072072072072073,580.7567567567568,-0.13694,-0.094893333,AMG1608,Glen Campbell,Guess I''m Dumb,523,3403,0.052,0.105,0.125,1.0,0.945,0.933,0.677245575221239,0.4672278761061947,0.5400575221238938,0.19159275072704074,0.16989825785999235,0.16061558757516975
357,2.630434782608696,9296.320652173914,-0.634906667,-0.110986667,AMG1608,Elliott Smith,Miss Misery,5171,7381,0.0,0.09,0.087,1.0,0.971,0.938,0.5929520383693047,0.45573860911270986,0.4989364508393285,0.25180928510336437,0.17000801837168783,0.17015523465302296
358,3.119565217391304,713.3695652173913,-0.454826667,-0.374873333,AMG1608,The Auteurs,Junk Shop Clothes,221,1770,0.012,0.112,0.148,1.0,0.931,0.892,0.6519924242424242,0.44171969696969693,0.5126287878787879,0.21527411109599118,0.1616304904034035,0.15774265056379075
359,1.8472222222222223,1125.75,0.31622,0.511766667,AMG1608,Muddy Waters,I''m Ready,192,861,0.031,0.118,0.148,1.0,0.969,0.981,0.6391954397394137,0.4421563517915309,0.5321009771986971,0.20341687671078337,0.17221570771573858,0.16895395077565395
360,0.9191919191919192,4543.989898989899,0.20352,0.3103,AMG1608,Travis Tritt,Ten Feet Tall and Bulletproof,637,4095,0.0,0.135,0.087,1.0,0.93,0.922,0.6304410480349345,0.44671179039301306,0.5076200873362445,0.21012381943271238,0.16391874992936817,0.15581924313819093
361,0.047619047619047616,8299.0,0.299553333,0.271486667,AMG1608,"Elvis Costello, The Dirty Dozen Brass Band",Veronica,394,1225,0.041,0.082,0.198,1.0,0.971,0.938,0.6352235294117646,0.4760235294117647,0.5634470588235295,0.21376318541735834,0.18616345713675725,0.15510422808107924
362,0.8413793103448276,3757.3310344827587,0.499533333,0.315893333,AMG1608,Aerosmith,Mama Kin,3490,5565,0.0,0.073,0.12,1.0,0.945,0.954,0.6147549167927383,0.45327231467473533,0.5104084720121028,0.21395879062482337,0.1712705682554456,0.16931043620197825
363,0.8142076502732241,48043.64480874317,-0.194553333,-0.233953333,AMG1608,Willie Nelson,Always on My Mind,21240,2080,0.02,0.073,0.102,1.0,0.94,0.991,0.6681574803149606,0.4602740157480315,0.5326614173228347,0.2247047563510043,0.1621219520009524,0.1643339016689364
364,1.3676470588235294,116.01470588235294,0.482846667,0.038566667,AMG1608,The Adverts,Gary Gilmore''s Eyes,68,1128,0.021,0.143,0.188,1.0,0.969,0.923,0.6301266666666667,0.45560999999999996,0.5133933333333334,0.2364211506835291,0.1782389453480804,0.15902629708985005
365,14.057017543859649,48893.45175438596,0.679273333,-0.545733333,AMG1608,Slayer,South of Heaven,32557,3321,0.0,0.073,0.102,1.0,0.951,0.991,0.5939628647214854,0.47413527851458886,0.515842175066313,0.23665355338475497,0.18446190435648244,0.16609679020652252
366,2.0253164556962027,59239.715189873416,0.56474,0.48926,AMG1608,New Edition,Candy Girl,26957,2211,0.02,0.16,0.087,1.0,0.931,0.902,0.6696587301587302,0.4589126984126984,0.515510582010582,0.2119243332271399,0.15366699086776714,0.14909187932911866
367,0.6,68811.3935483871,0.549093333,0.563926667,AMG1608,Chuck Berry,You Never Can Tell,21521,24531,0.0,0.16,0.161,1.0,0.971,0.943,0.6569569377990431,0.4879074960127592,0.5376012759170654,0.21299596449296512,0.17636331870130095,0.15243184366537613
368,2.1092436974789917,438.4117647058824,-0.255893333,-0.181566667,AMG1608,The Band,The Unfaithful Servant,319,1378,0.02,0.09,0.081,1.0,0.931,0.991,0.6451499227202473,0.44261669242658425,0.5181051004636786,0.21117235949356797,0.16208651580677674,0.17021410144280688
369,2.393258426966292,413.2584269662921,0.07596,-0.119793333,AMG1608,Billy Bragg,Greetings to the New Brunette,153,1830,0.031,0.163,0.149,1.0,0.971,0.954,0.6888273809523809,0.45153869047619044,0.5372321428571428,0.2002239640636428,0.14831639734857077,0.1615552942896221
370,0.0,16.0,0.076093333,-0.047413333,AMG1608,"John Lennon, The Beatles",No Reply,1,0,,,,,,,,,,,,
371,1.4246575342465753,5490.748858447489,0.02618,-0.174706667,AMG1608,Bruce Springsteen,Atlantic City,3832,6903,0.0,0.091,0.087,1.0,0.942,0.991,0.6287127771911298,0.4576673706441394,0.5290749736008448,0.23453343968221513,0.1715545272994802,0.1674581948300035
372,1.8609271523178808,8938.46357615894,0.158326667,0.04324,AMG1608,Gin Blossoms,Til I Hear It from You,3386,7750,0.0,0.102,0.148,1.0,0.908,0.983,0.6539831804281344,0.4524357798165138,0.5217798165137615,0.2130667662578814,0.160673605034878,0.1595921404451043
373,1.6885245901639345,162.18032786885246,0.34858,0.09294,AMG1608,Mott the Hoople,Death May Be Your Santa Claus,92,2415,0.0,0.16,0.148,1.0,0.971,0.945,0.6181557093425605,0.4687439446366781,0.5079100346020762,0.22871854666179106,0.1656478972841599,0.1668155965940016
374,1.5212121212121212,3964.1454545454544,-0.430373333,-0.214933333,AMG1608,Bob Dylan,Desolation Row,4705,62128,0.01,0.112,0.139,1.0,0.946,0.991,0.6106190476190477,0.45285714285714285,0.5115504019789735,0.22241382708489116,0.1768256014179838,0.1700849819299694
375,0.7619047619047619,33.42857142857143,-0.4054,-0.3243,AMG1608,Carole King,No Easy Way Down,21,1128,0.125,0.118,0.087,1.0,0.929,0.917,0.727014705882353,0.46995588235294117,0.5755735294117647,0.1927973023206888,0.16410989396887363,0.1639208314944179
376,2.0760869565217392,422.4891304347826,0.369106667,0.27256,AMG1608,Mott the Hoople,Rock and Roll Queen,207,2278,0.031,0.16,0.149,1.0,0.949,0.936,0.6447613636363636,0.4594704545454545,0.5229659090909091,0.19655154571038888,0.15899222496361815,0.1748817139363951
377,4.706422018348624,557.8532110091743,0.423226667,0.246953333,AMG1608,They Might Be Giants,Purple Toupee,304,33411,0.022,0.122,0.081,1.0,0.97,0.973,0.6316361829025845,0.4686242544731611,0.5325089463220676,0.22306485408158006,0.17477440202095879,0.17544422678627122
378,0.9578947368421052,7330.957894736842,-0.462826667,-0.26974,AMG1608,Willie Nelson,Funny How Time Slips Away,4785,4465,0.012,0.073,0.102,1.0,0.945,0.96,0.6797642626480086,0.4513799784714747,0.5461216361679225,0.20713865341530732,0.15811374965974673,0.16607249810957428
379,2.3935185185185186,881.0694444444445,0.339773333,-0.087026667,AMG1608,Swervedriver,Duel,915,1275,0.0,0.125,0.12,1.0,0.931,0.955,0.6515398230088495,0.4671061946902655,0.5273849557522124,0.20115533015784084,0.16931186308887008,0.15794192000406884
380,0.7413793103448276,285.94827586206895,0.078026667,-0.07442,AMG1608,Todd Rundgren,Zen Archer,483,23436,0.012,0.123,0.12,1.0,0.971,0.953,0.6793135135135135,0.4576288288288289,0.556418018018018,0.18642259864718494,0.1638307192884195,0.1651184074639447
381,2.2171052631578947,963.75,0.343353333,0.508153333,AMG1608,Louis Jordan,Choo Choo Ch''Boogie,379,2850,0.0,0.123,0.113,1.0,0.941,0.938,0.6530884353741496,0.46559183673469395,0.530297052154195,0.21096718589640046,0.17390001392265775,0.16879296144152323
382,3.104651162790698,136.5581395348837,-0.195606667,-0.6162,AMG1608,Unwound,MK Ultra,88,5253,0.0,0.073,0.096,1.0,0.93,0.953,0.6122097186700767,0.46854987212276206,0.5370153452685422,0.23556052520214502,0.16222087488971204,0.17492389486484738
383,2.206896551724138,409.26724137931035,-0.08012,-0.023126667,AMG1608,The Flatlanders,Dallas,174,465,0.0,0.137,0.12,1.0,0.926,0.922,0.6843333333333333,0.47572173913043486,0.5479710144927536,0.19435087745078866,0.1661124871655213,0.15301054179887114
384,3.0229885057471266,700.8620689655172,0.233926667,0.401106667,AMG1608,Stereolab,Lo Boob Oscillator,149,14535,0.02,0.108,0.102,1.0,0.939,0.94,0.6442797427652733,0.4608070739549839,0.5154533762057877,0.20635417925983018,0.16363064647530662,0.16039470542660392
385,1.4710144927536233,1677.6666666666667,-0.152646667,0.074206667,AMG1608,The Turtles,You Showed Me,1935,1770,0.02,0.073,0.102,1.0,0.931,0.963,0.6819519725557462,0.4509468267581475,0.5318507718696397,0.20667240315408292,0.1527782985503978,0.15627247339222874
386,1.0724637681159421,649.6086956521739,0.233166667,0.442666667,AMG1608,King Oliver,King Porter Stomp,169,2080,0.02,0.143,0.102,1.0,0.941,0.943,0.6353670033670032,0.44623905723905727,0.5327171717171717,0.19902054929750104,0.15020076684647907,0.1658241318713676
387,2.191256830601093,1410.2622950819673,-0.298246667,-0.272546667,AMG1608,Billie Holiday,"""Lover",615,2850,0.012,0.073,0.096,1.0,0.945,0.991,0.657797147385103,0.44414580031695716,0.528270998415214,0.21772660895218557,0.16622337517496416,0.16714947525555662
388,4.256410256410256,125.47435897435898,0.28354,-0.585,AMG1608,The Stooges,L.A. Blues,79,1378,0.0,0.09,0.148,1.0,0.948,0.922,0.6058515624999999,0.4629453125,0.51262890625,0.23162078845519857,0.18602548037967861,0.1707661139423038
389,1.0338983050847457,892.9152542372881,0.431386667,0.097033333,AMG1608,Eddie & the Hot Rods,Do Anything You Wanna Do,555,2080,0.0,0.127,0.113,1.0,0.91,0.923,0.6341654135338345,0.4462681704260651,0.5262807017543859,0.21798112662473756,0.1598176906214984,0.172137920639583
390,4.677083333333333,664.7604166666666,0.124666667,0.552866667,AMG1608,Fred Astaire,A Fine Romance,105,1596,0.021,0.123,0.132,1.0,0.931,0.923,0.6840167364016736,0.4675920502092051,0.5422029288702929,0.22207097410290283,0.16879932045646248,0.16681351590904206
391,2.0310077519379846,686.1550387596899,-0.34392,-0.02164,AMG1608,The Zombies,Beechwood Park,248,1540,0.042,0.086,0.125,1.0,0.931,0.943,0.6741133200795227,0.4504174950298211,0.5314294234592445,0.19772149585167426,0.1568000625434599,0.15670886323943017
392,0.8355263157894737,14877.144736842105,0.63196,0.666053333,AMG1608,The Beach Boys,Surfin'' U.S.A.,6180,9045,0.01,0.16,0.148,1.0,0.938,0.934,0.6692864077669902,0.46662864077669897,0.5277063106796117,0.2069799301711009,0.15993485734438395,0.16050934335154488
393,1.3206521739130435,583.8532608695652,0.34776,0.387333333,AMG1608,The Move,Flowers in the Rain,386,3570,0.021,0.1,0.12,1.0,0.931,0.953,0.6591272727272727,0.44846303030303025,0.5258860606060606,0.2066019390257003,0.15799461986363542,0.16574437597429353
394,3.4583333333333335,23333.553571428572,0.58176,-0.20924,AMG1608,Dead Kennedys,Holiday in Cambodia,12720,1035,0.0,0.102,0.151,1.0,0.959,0.98,0.5869124236252545,0.47133808553971485,0.5209144602851323,0.23960077013528186,0.17725997210254985,0.1627366873286977
395,0.41358024691358025,11187.728395061727,0.070146667,-0.040593333,AMG1608,Cat Stevens,The First Cut Is the Deepest,7098,1081,0.031,0.127,0.087,1.0,0.931,0.991,0.6715165562913907,0.44099006622516546,0.5455115894039736,0.2059281977073727,0.14903479365146666,0.15942854478936744
396,0.43333333333333335,2813.883333333333,0.598633333,0.307773333,AMG1608,Johnny Burnette,The Train Kept A Rollin'',741,3403,0.041,0.123,0.172,1.0,0.971,0.868,0.6240444444444445,0.45453888888888894,0.5102666666666668,0.2044584022169786,0.1500728078008026,0.1560115881672195
397,9.335135135135134,7178.027027027027,0.115086667,0.486073333,AMG1608,Paul Mauriat,Love Is Blue,11247,6328,0.061,0.073,0.12,1.0,0.931,0.943,0.6706344647519584,0.4482010443864229,0.5197154046997389,0.2055687985946998,0.17089963313663445,0.1653249535292728
398,1.3125,3274.6875,-0.021646667,0.19202,AMG1608,Paul McCartney,Another Day,1515,14706,0.031,0.082,0.12,1.0,0.931,0.923,0.6622170138888889,0.4353211805555556,0.5294687499999999,0.20359216638754052,0.1561533114078832,0.16208171550178016
399,3.7974683544303796,625.6962025316456,0.079393333,-0.386993333,AMG1608,Johnny Cash,Cry Cry Cry,107,1378,0.02,0.106,0.102,1.0,0.93,0.973,0.6137859649122807,0.44903859649122807,0.5157894736842106,0.23406996022812485,0.16012344022877875,0.15996995061596453
400,1.9411764705882353,7103.368983957219,0.455506667,0.30562,AMG1608,The Ramones,Sheena Is a Punk Rocker,1964,2211,0.0,0.127,0.087,1.0,0.939,0.953,0.628104821802935,0.461874213836478,0.512937106918239,0.20680611814429345,0.16395149706025475,0.15763280457495868
401,1.0,3126.2095808383233,-0.506206667,-0.255953333,AMG1608,Jackson Browne,Late for the Sky,3086,11781,0.012,0.082,0.081,1.0,0.941,0.991,0.6486115537848605,0.4426782868525896,0.5278416334661354,0.21774414107630297,0.1661289037124704,0.16787195370638158
402,0.09090909090909091,120.72727272727273,-0.522906667,0.176146667,AMG1608,Alex de Grassi,Charlotte,28,1128,0.104,0.157,0.231,0.98,0.837,0.87,0.6348151260504201,0.4417563025210084,0.5126302521008403,0.18647551601845316,0.16361115365332557,0.1586551994023314
403,2.807017543859649,571.0263157894736,0.00628,0.183693333,AMG1608,Thelonious Monk,"""Well",196,1326,0.0,0.127,0.148,1.0,0.925,0.954,0.6351545454545455,0.4565931818181818,0.5344386363636364,0.18600057248123308,0.17295071637634854,0.16094186292531854
404,2.61139896373057,28473.740932642486,0.394306667,0.165533333,AMG1608,The Cars,Just What I Needed,16571,1081,0.02,0.09,0.161,1.0,0.94,0.934,0.6644035656401945,0.44669529983792544,0.524807131280389,0.21437426502905169,0.16534965272550178,0.15913906995274893
405,0.25,41.6,-0.281473333,-0.28796,AMG1608,Yo La Tengo,"""Barnaby",20,190,0.0,0.073,0.131,1.0,0.897,0.891,0.6639558823529412,0.429,0.5348529411764705,0.21335454577694718,0.17747423609530466,0.17090621192572977
406,3.425196850393701,1654.1102362204724,-0.159153333,0.130606667,AMG1608,Gram Parsons,Return of the Grievous Angel,1112,1596,0.0,0.118,0.112,1.0,0.93,0.938,0.6534485294117647,0.4542095588235294,0.5362904411764706,0.22555105655672616,0.16666011834443828,0.1691622305361109
407,1.7105263157894737,392.6666666666667,0.552033333,0.133413333,AMG1608,Loop,Arc-Lite,148,1081,0.0,0.132,0.125,1.0,0.931,0.94,0.6307704194260486,0.4618984547461369,0.5259977924944812,0.20346751889908027,0.1616372901268572,0.1639473326139292
408,0.5,13.0,0.36676,-0.06088,AMG1608,Pussy Galore,New Breed,4,253,0.143,0.27,0.273,0.99,0.843,0.793,0.6506000000000001,0.5528000000000001,0.5768,0.32609937135787304,0.2348141818545038,0.19910851312789216
409,0.16666666666666666,34.666666666666664,0.165066667,0.03294,AMG1608,Bo Diddley,I''m a Man,6,6,0.448,0.433,0.526,0.885,0.54,0.781,0.7393333333333333,0.5043333333333334,0.6960000000000001,0.2523020676358665,0.061776478803289986,0.14722431864335456
